T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2018-2019

"YEAR","REGION","COUNTY NAME","GENDER","GRADE","ENROLLMENT"
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 2",8
"2018-2019",15,"MENARD COUNTY","MALE","Grade 2",6
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 3",8
"2018-2019",15,"MENARD COUNTY","MALE","Grade 3",16
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 4",15
"2018-2019",15,"MENARD COUNTY","MALE","Grade 4",8
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 5",16
"2018-2019",15,"MENARD COUNTY","MALE","Grade 5",11
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 6",7
"2018-2019",15,"MENARD COUNTY","MALE","Grade 6",11
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 7",12
"2018-2019",15,"MENARD COUNTY","MALE","Grade 7",17
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 8",11
"2018-2019",15,"MENARD COUNTY","MALE","Grade 8",10
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 9",7
"2018-2019",15,"MENARD COUNTY","MALE","Grade 9",16
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 10",10
"2018-2019",15,"MENARD COUNTY","MALE","Grade 10",8
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 11",12
"2018-2019",15,"MENARD COUNTY","MALE","Grade 11",8
"2018-2019",15,"MENARD COUNTY","FEMALE","Grade 12",12
"2018-2019",15,"MENARD COUNTY","MALE","Grade 12",9
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Early Education",32
"2018-2019",18,"MIDLAND COUNTY","MALE","Early Education",73
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Pre-kindergarten",474
"2018-2019",18,"MIDLAND COUNTY","MALE","Pre-kindergarten",460
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Kindergarten",1200
"2018-2019",18,"MIDLAND COUNTY","MALE","Kindergarten",1302
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 1",1221
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 1",1243
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 2",1178
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 2",1190
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 3",1117
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 3",1195
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 4",1144
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 4",1209
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 5",1142
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 5",1233
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 6",1110
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 6",1185
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 7",996
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 7",1083
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 8",1031
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 8",1085
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 9",1020
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 9",1107
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 10",996
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 10",1110
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 11",875
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 11",909
"2018-2019",18,"MIDLAND COUNTY","FEMALE","Grade 12",767
"2018-2019",18,"MIDLAND COUNTY","MALE","Grade 12",763
"2018-2019",06,"MILAM COUNTY","FEMALE","Early Education",-999
"2018-2019",06,"MILAM COUNTY","MALE","Early Education",-999
"2018-2019",06,"MILAM COUNTY","FEMALE","Pre-kindergarten",146
"2018-2019",06,"MILAM COUNTY","MALE","Pre-kindergarten",147
"2018-2019",06,"MILAM COUNTY","FEMALE","Kindergarten",-999
"2018-2019",06,"MILAM COUNTY","MALE","Kindergarten",-999
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 1",144
"2018-2019",06,"MILAM COUNTY","MALE","Grade 1",142
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 2",128
"2018-2019",06,"MILAM COUNTY","MALE","Grade 2",127
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 3",141
"2018-2019",06,"MILAM COUNTY","MALE","Grade 3",145
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 4",131
"2018-2019",06,"MILAM COUNTY","MALE","Grade 4",151
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 5",169
"2018-2019",06,"MILAM COUNTY","MALE","Grade 5",160
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 6",167
"2018-2019",06,"MILAM COUNTY","MALE","Grade 6",149
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 7",118
"2018-2019",06,"MILAM COUNTY","MALE","Grade 7",153
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 8",148
"2018-2019",06,"MILAM COUNTY","MALE","Grade 8",176
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 9",162
"2018-2019",06,"MILAM COUNTY","MALE","Grade 9",138
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 10",142
"2018-2019",06,"MILAM COUNTY","MALE","Grade 10",170
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 11",130
"2018-2019",06,"MILAM COUNTY","MALE","Grade 11",130
"2018-2019",06,"MILAM COUNTY","FEMALE","Grade 12",-999
"2018-2019",06,"MILAM COUNTY","MALE","Grade 12",-999
"2018-2019",13,"MILAM COUNTY","MALE","Early Education",-999
"2018-2019",13,"MILAM COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",13,"MILAM COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",13,"MILAM COUNTY","FEMALE","Kindergarten",13
"2018-2019",13,"MILAM COUNTY","MALE","Kindergarten",11
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 1",15
"2018-2019",13,"MILAM COUNTY","MALE","Grade 1",15
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 2",18
"2018-2019",13,"MILAM COUNTY","MALE","Grade 2",15
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 3",19
"2018-2019",13,"MILAM COUNTY","MALE","Grade 3",20
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 4",18
"2018-2019",13,"MILAM COUNTY","MALE","Grade 4",21
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 5",13
"2018-2019",13,"MILAM COUNTY","MALE","Grade 5",14
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 6",17
"2018-2019",13,"MILAM COUNTY","MALE","Grade 6",15
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 7",16
"2018-2019",13,"MILAM COUNTY","MALE","Grade 7",22
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 8",25
"2018-2019",13,"MILAM COUNTY","MALE","Grade 8",20
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 9",34
"2018-2019",13,"MILAM COUNTY","MALE","Grade 9",39
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 10",27
"2018-2019",13,"MILAM COUNTY","MALE","Grade 10",21
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 11",26
"2018-2019",13,"MILAM COUNTY","MALE","Grade 11",31
"2018-2019",13,"MILAM COUNTY","FEMALE","Grade 12",22
"2018-2019",13,"MILAM COUNTY","MALE","Grade 12",26
"2018-2019",12,"MILLS COUNTY","MALE","Early Education",-999
"2018-2019",12,"MILLS COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",12,"MILLS COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",12,"MILLS COUNTY","FEMALE","Kindergarten",19
"2018-2019",12,"MILLS COUNTY","MALE","Kindergarten",26
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 1",19
"2018-2019",12,"MILLS COUNTY","MALE","Grade 1",32
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 2",21
"2018-2019",12,"MILLS COUNTY","MALE","Grade 2",26
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 3",20
"2018-2019",12,"MILLS COUNTY","MALE","Grade 3",28
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 4",20
"2018-2019",12,"MILLS COUNTY","MALE","Grade 4",37
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 5",38
"2018-2019",12,"MILLS COUNTY","MALE","Grade 5",28
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 6",36
"2018-2019",12,"MILLS COUNTY","MALE","Grade 6",41
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 7",39
"2018-2019",12,"MILLS COUNTY","MALE","Grade 7",40
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 8",35
"2018-2019",12,"MILLS COUNTY","MALE","Grade 8",41
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 9",72
"2018-2019",12,"MILLS COUNTY","MALE","Grade 9",71
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 10",34
"2018-2019",12,"MILLS COUNTY","MALE","Grade 10",53
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 11",48
"2018-2019",12,"MILLS COUNTY","MALE","Grade 11",48
"2018-2019",12,"MILLS COUNTY","FEMALE","Grade 12",54
"2018-2019",12,"MILLS COUNTY","MALE","Grade 12",38
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Early Education",-999
"2018-2019",14,"MITCHELL COUNTY","MALE","Early Education",-999
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Pre-kindergarten",43
"2018-2019",14,"MITCHELL COUNTY","MALE","Pre-kindergarten",49
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Kindergarten",56
"2018-2019",14,"MITCHELL COUNTY","MALE","Kindergarten",55
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 1",55
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 1",61
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 2",55
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 2",34
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 3",41
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 3",55
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 4",48
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 4",49
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 5",50
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 5",58
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 6",43
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 6",54
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 7",39
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 7",60
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 8",42
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 8",41
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 9",52
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 9",56
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 10",51
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 10",45
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 11",-999
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 11",-999
"2018-2019",14,"MITCHELL COUNTY","FEMALE","Grade 12",43
"2018-2019",14,"MITCHELL COUNTY","MALE","Grade 12",43
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Early Education",-999
"2018-2019",09,"MONTAGUE COUNTY","MALE","Early Education",-999
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",09,"MONTAGUE COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Kindergarten",124
"2018-2019",09,"MONTAGUE COUNTY","MALE","Kindergarten",106
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 1",113
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 1",108
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 2",112
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 2",117
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 3",122
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 3",128
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 4",128
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 4",124
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 5",127
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 5",124
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 6",116
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 6",141
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 7",122
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 7",140
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 8",112
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 8",143
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 9",131
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 9",141
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 10",133
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 10",127
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 11",103
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 11",130
"2018-2019",09,"MONTAGUE COUNTY","FEMALE","Grade 12",114
"2018-2019",09,"MONTAGUE COUNTY","MALE","Grade 12",136
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Early Education",151
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Early Education",384
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Pre-kindergarten",1427
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Pre-kindergarten",1407
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Kindergarten",3737
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Kindergarten",3887
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 1",3921
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 1",4164
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 2",3962
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 2",4225
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 3",4125
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 3",4302
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 4",4302
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 4",4572
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 5",4282
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 5",4503
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 6",4324
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 6",4478
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 7",4162
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 7",4437
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 8",4273
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 8",4372
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 9",4300
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 9",4791
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 10",4147
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 10",4401
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 11",3865
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 11",4044
"2018-2019",06,"MONTGOMERY COUNTY","FEMALE","Grade 12",3711
"2018-2019",06,"MONTGOMERY COUNTY","MALE","Grade 12",3692
"2018-2019",16,"MOORE COUNTY","FEMALE","Early Education",-999
"2018-2019",16,"MOORE COUNTY","MALE","Early Education",-999
"2018-2019",16,"MOORE COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",16,"MOORE COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",16,"MOORE COUNTY","FEMALE","Kindergarten",176
"2018-2019",16,"MOORE COUNTY","MALE","Kindergarten",199
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 1",161
"2018-2019",16,"MOORE COUNTY","MALE","Grade 1",190
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 2",188
"2018-2019",16,"MOORE COUNTY","MALE","Grade 2",182
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 3",179
"2018-2019",16,"MOORE COUNTY","MALE","Grade 3",200
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 4",181
"2018-2019",16,"MOORE COUNTY","MALE","Grade 4",204
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 5",179
"2018-2019",16,"MOORE COUNTY","MALE","Grade 5",187
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 6",181
"2018-2019",16,"MOORE COUNTY","MALE","Grade 6",203
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 7",175
"2018-2019",16,"MOORE COUNTY","MALE","Grade 7",169
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 8",181
"2018-2019",16,"MOORE COUNTY","MALE","Grade 8",189
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 9",159
"2018-2019",16,"MOORE COUNTY","MALE","Grade 9",198
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 10",156
"2018-2019",16,"MOORE COUNTY","MALE","Grade 10",186
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 11",145
"2018-2019",16,"MOORE COUNTY","MALE","Grade 11",179
"2018-2019",16,"MOORE COUNTY","FEMALE","Grade 12",139
"2018-2019",16,"MOORE COUNTY","MALE","Grade 12",129
"2018-2019",08,"MORRIS COUNTY","FEMALE","Early Education",-999
"2018-2019",08,"MORRIS COUNTY","MALE","Early Education",-999
"2018-2019",08,"MORRIS COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",08,"MORRIS COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",08,"MORRIS COUNTY","FEMALE","Kindergarten",64
"2018-2019",08,"MORRIS COUNTY","MALE","Kindergarten",79
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 1",61
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 1",68
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 2",67
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 2",69
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 3",68
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 3",75
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 4",71
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 4",76
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 5",80
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 5",75
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 6",66
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 6",70
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 7",62
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 7",71
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 8",55
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 8",72
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 9",64
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 9",85
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 10",64
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 10",74
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 11",-999
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 11",-999
"2018-2019",08,"MORRIS COUNTY","FEMALE","Grade 12",60
"2018-2019",08,"MORRIS COUNTY","MALE","Grade 12",79
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",17,"MOTLEY COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Kindergarten",5
"2018-2019",17,"MOTLEY COUNTY","MALE","Kindergarten",4
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 1",-999
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 1",-999
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 2",-999
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 2",-999
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 3",5
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 3",6
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 4",4
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 4",6
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 5",5
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 5",8
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 6",7
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 6",8
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 7",6
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 7",6
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 8",8
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 8",5
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 9",3
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 9",12
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 10",3
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 10",7
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 11",6
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 11",4
"2018-2019",17,"MOTLEY COUNTY","FEMALE","Grade 12",7
"2018-2019",17,"MOTLEY COUNTY","MALE","Grade 12",8
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Early Education",-999
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Early Education",-999
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Kindergarten",383
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Kindergarten",422
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 1",426
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 1",433
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 2",405
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 2",441
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 3",417
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 3",417
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 4",394
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 4",407
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 5",433
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 5",445
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 6",400
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 6",429
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 7",380
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 7",416
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 8",403
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 8",449
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 9",390
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 9",480
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 10",344
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 10",413
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 11",353
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 11",381
"2018-2019",07,"NACOGDOCHES COUNTY","FEMALE","Grade 12",356
"2018-2019",07,"NACOGDOCHES COUNTY","MALE","Grade 12",334
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Early Education",-999
"2018-2019",12,"NAVARRO COUNTY","MALE","Early Education",-999
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",12,"NAVARRO COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Kindergarten",323
"2018-2019",12,"NAVARRO COUNTY","MALE","Kindergarten",340
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 1",331
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 1",364
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 2",357
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 2",347
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 3",333
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 3",426
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 4",360
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 4",400
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 5",375
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 5",379
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 6",394
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 6",434
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 7",343
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 7",395
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 8",348
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 8",399
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 9",375
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 9",459
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 10",365
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 10",374
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 11",314
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 11",366
"2018-2019",12,"NAVARRO COUNTY","FEMALE","Grade 12",339
"2018-2019",12,"NAVARRO COUNTY","MALE","Grade 12",374
"2018-2019",05,"NEWTON COUNTY","FEMALE","Early Education",-999
"2018-2019",05,"NEWTON COUNTY","MALE","Early Education",-999
"2018-2019",05,"NEWTON COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",05,"NEWTON COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",05,"NEWTON COUNTY","FEMALE","Kindergarten",60
"2018-2019",05,"NEWTON COUNTY","MALE","Kindergarten",79
"2018-2019",05,"NEWTON COUNTY","FEMALE","Grade 1",73
"2018-2019",05,"NEWTON COUNTY","MALE","Grade 1",80
"2018-2019",05,"NEWTON COUNTY","FEMALE","Grade 2",75
"2018-2019",05,"NEWTON COUNTY","MALE","Grade 2",86
"2018-2019",05,"NEWTON COUNTY","FEMALE","Grade 3",55
"2018-2019",05,"NEWTON COUNTY","MALE","Grade 3",64
"2018-2019",05,"NEWTON COUNTY","FEMALE","Grade 4",68
"2018-2019",05,"NEWTON COUNTY","MALE","Grade 4",77
"2018-2019",05,"NEWTON COUNTY","FEMALE","Grade 5",-999
"2018-2019",05,"NEWTON COUNTY","MALE","Grade 5",-999
"2018-2019",05,"NEWTON COUNTY","FEMALE","Grade 6",66
