"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2017-2018",09,"CLAY COUNTY","MIDWAY ISD",039905,"TRADITIONAL ISD/CSD","Male",66
"2017-2018",12,"MCLENNAN COUNTY","MIDWAY ISD",161903,"TRADITIONAL ISD/CSD","Male",4150
"2017-2018",06,"MILAM COUNTY","MILANO ISD",166903,"TRADITIONAL ISD/CSD","Female",225
"2017-2018",06,"MILAM COUNTY","MILANO ISD",166903,"TRADITIONAL ISD/CSD","Male",228
"2017-2018",12,"NAVARRO COUNTY","MILDRED ISD",175910,"TRADITIONAL ISD/CSD","Female",351
"2017-2018",12,"NAVARRO COUNTY","MILDRED ISD",175910,"TRADITIONAL ISD/CSD","Male",389
"2017-2018",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Female",215
"2017-2018",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Male",230
"2017-2018",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Female",123
"2017-2018",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Male",150
"2017-2018",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Female",174
"2017-2018",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Male",155
"2017-2018",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Female",479
"2017-2018",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Male",515
"2017-2018",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Female",831
"2017-2018",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Male",783
"2017-2018",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Female",1573
"2017-2018",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Male",1720
"2017-2018",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Female",7696
"2017-2018",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Male",8200
"2017-2018",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Female",1181
"2017-2018",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Male",1147
"2017-2018",09,"MONTAGUE COUNTY","MONTAGUE ISD",169908,"TRADITIONAL ISD/CSD","Female",99
"2017-2018",09,"MONTAGUE COUNTY","MONTAGUE ISD",169908,"TRADITIONAL ISD/CSD","Male",61
"2017-2018",01,"HIDALGO COUNTY","MONTE ALTO ISD",108915,"TRADITIONAL ISD/CSD","Female",481
"2017-2018",01,"HIDALGO COUNTY","MONTE ALTO ISD",108915,"TRADITIONAL ISD/CSD","Male",544
"2017-2018",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"OPEN ENROLLMENT CHARTER","Female",242
"2017-2018",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"OPEN ENROLLMENT CHARTER","Male",234
"2017-2018",06,"MONTGOMERY COUNTY","MONTGOMERY ISD",170903,"TRADITIONAL ISD/CSD","Female",4358
"2017-2018",06,"MONTGOMERY COUNTY","MONTGOMERY ISD",170903,"TRADITIONAL ISD/CSD","Male",4389
"2017-2018",12,"MCLENNAN COUNTY","MOODY ISD",161910,"TRADITIONAL ISD/CSD","Female",332
"2017-2018",12,"MCLENNAN COUNTY","MOODY ISD",161910,"TRADITIONAL ISD/CSD","Male",365
"2017-2018",14,"SHACKELFORD COUNTY","MORAN ISD",209902,"TRADITIONAL ISD/CSD","Female",58
"2017-2018",14,"SHACKELFORD COUNTY","MORAN ISD",209902,"TRADITIONAL ISD/CSD","Male",71
"2017-2018",12,"BOSQUE COUNTY","MORGAN ISD",018903,"TRADITIONAL ISD/CSD","Female",55
"2017-2018",12,"BOSQUE COUNTY","MORGAN ISD",018903,"TRADITIONAL ISD/CSD","Male",78
"2017-2018",11,"ERATH COUNTY","MORGAN MILL ISD",072910,"TRADITIONAL ISD/CSD","Female",67
"2017-2018",11,"ERATH COUNTY","MORGAN MILL ISD",072910,"TRADITIONAL ISD/CSD","Male",57
"2017-2018",17,"COCHRAN COUNTY","MORTON ISD",040901,"TRADITIONAL ISD/CSD","Female",194
"2017-2018",17,"COCHRAN COUNTY","MORTON ISD",040901,"TRADITIONAL ISD/CSD","Male",196
"2017-2018",17,"MOTLEY COUNTY","MOTLEY COUNTY ISD",173901,"TRADITIONAL ISD/CSD","Female",75
"2017-2018",17,"MOTLEY COUNTY","MOTLEY COUNTY ISD",173901,"TRADITIONAL ISD/CSD","Male",97
"2017-2018",03,"LAVACA COUNTY","MOULTON ISD",143902,"TRADITIONAL ISD/CSD","Female",144
"2017-2018",03,"LAVACA COUNTY","MOULTON ISD",143902,"TRADITIONAL ISD/CSD","Male",136
"2017-2018",12,"HILL COUNTY","MOUNT CALM ISD",109910,"TRADITIONAL ISD/CSD","Female",89
"2017-2018",12,"HILL COUNTY","MOUNT CALM ISD",109910,"TRADITIONAL ISD/CSD","Male",109
"2017-2018",07,"RUSK COUNTY","MOUNT ENTERPRISE ISD",201907,"TRADITIONAL ISD/CSD","Female",207
"2017-2018",07,"RUSK COUNTY","MOUNT ENTERPRISE ISD",201907,"TRADITIONAL ISD/CSD","Male",206
"2017-2018",08,"TITUS COUNTY","MOUNT PLEASANT ISD",225902,"TRADITIONAL ISD/CSD","Female",2577
"2017-2018",08,"TITUS COUNTY","MOUNT PLEASANT ISD",225902,"TRADITIONAL ISD/CSD","Male",2714
"2017-2018",08,"FRANKLIN COUNTY","MOUNT VERNON ISD",080901,"TRADITIONAL ISD/CSD","Female",799
"2017-2018",08,"FRANKLIN COUNTY","MOUNT VERNON ISD",080901,"TRADITIONAL ISD/CSD","Male",826
"2017-2018",11,"COOKE COUNTY","MUENSTER ISD",049902,"TRADITIONAL ISD/CSD","Female",227
"2017-2018",11,"COOKE COUNTY","MUENSTER ISD",049902,"TRADITIONAL ISD/CSD","Male",281
"2017-2018",17,"BAILEY COUNTY","MULESHOE ISD",009901,"TRADITIONAL ISD/CSD","Female",697
"2017-2018",17,"BAILEY COUNTY","MULESHOE ISD",009901,"TRADITIONAL ISD/CSD","Male",744
"2017-2018",12,"MILLS COUNTY","MULLIN ISD",167902,"TRADITIONAL ISD/CSD","Female",168
"2017-2018",12,"MILLS COUNTY","MULLIN ISD",167902,"TRADITIONAL ISD/CSD","Male",167
"2017-2018",06,"ROBERTSON COUNTY","MUMFORD ISD",198906,"TRADITIONAL ISD/CSD","Female",341
"2017-2018",06,"ROBERTSON COUNTY","MUMFORD ISD",198906,"TRADITIONAL ISD/CSD","Male",275
"2017-2018",09,"KNOX COUNTY","MUNDAY CISD",138903,"TRADITIONAL ISD/CSD","Female",189
"2017-2018",09,"KNOX COUNTY","MUNDAY CISD",138903,"TRADITIONAL ISD/CSD","Male",197
"2017-2018",07,"HENDERSON COUNTY","MURCHISON ISD",107908,"TRADITIONAL ISD/CSD","Female",77
"2017-2018",07,"HENDERSON COUNTY","MURCHISON ISD",107908,"TRADITIONAL ISD/CSD","Male",89
"2017-2018",07,"NACOGDOCHES COUNTY","NACOGDOCHES ISD",174904,"TRADITIONAL ISD/CSD","Female",3024
"2017-2018",07,"NACOGDOCHES COUNTY","NACOGDOCHES ISD",174904,"TRADITIONAL ISD/CSD","Male",3291
"2017-2018",20,"MEDINA COUNTY","NATALIA ISD",163903,"TRADITIONAL ISD/CSD","Female",560
"2017-2018",20,"MEDINA COUNTY","NATALIA ISD",163903,"TRADITIONAL ISD/CSD","Male",542
"2017-2018",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"TRADITIONAL ISD/CSD","Female",921
"2017-2018",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"TRADITIONAL ISD/CSD","Male",990
"2017-2018",06,"GRIMES COUNTY","NAVASOTA ISD",093904,"TRADITIONAL ISD/CSD","Female",1500
"2017-2018",06,"GRIMES COUNTY","NAVASOTA ISD",093904,"TRADITIONAL ISD/CSD","Male",1547
"2017-2018",16,"CASTRO COUNTY","NAZARETH ISD",035903,"TRADITIONAL ISD/CSD","Female",131
"2017-2018",16,"CASTRO COUNTY","NAZARETH ISD",035903,"TRADITIONAL ISD/CSD","Male",119
"2017-2018",07,"ANDERSON COUNTY","NECHES ISD",001906,"TRADITIONAL ISD/CSD","Female",189
"2017-2018",07,"ANDERSON COUNTY","NECHES ISD",001906,"TRADITIONAL ISD/CSD","Male",171
"2017-2018",05,"JEFFERSON COUNTY","NEDERLAND ISD",123905,"TRADITIONAL ISD/CSD","Female",2615
"2017-2018",05,"JEFFERSON COUNTY","NEDERLAND ISD",123905,"TRADITIONAL ISD/CSD","Male",2773
"2017-2018",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"TRADITIONAL ISD/CSD","Female",1553
"2017-2018",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"TRADITIONAL ISD/CSD","Male",1675
"2017-2018",08,"BOWIE COUNTY","NEW BOSTON ISD",019905,"TRADITIONAL ISD/CSD","Female",671
"2017-2018",08,"BOWIE COUNTY","NEW BOSTON ISD",019905,"TRADITIONAL ISD/CSD","Male",669
"2017-2018",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"TRADITIONAL ISD/CSD","Female",4300
"2017-2018",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"TRADITIONAL ISD/CSD","Male",4650
"2017-2018",06,"MONTGOMERY COUNTY","NEW CANEY ISD",170908,"TRADITIONAL ISD/CSD","Female",7267
"2017-2018",06,"MONTGOMERY COUNTY","NEW CANEY ISD",170908,"TRADITIONAL ISD/CSD","Male",7779
"2017-2018",17,"LUBBOCK COUNTY","NEW DEAL ISD",152902,"TRADITIONAL ISD/CSD","Female",379
"2017-2018",17,"LUBBOCK COUNTY","NEW DEAL ISD",152902,"TRADITIONAL ISD/CSD","Male",373
"2017-2018",07,"UPSHUR COUNTY","NEW DIANA ISD",230906,"TRADITIONAL ISD/CSD","Female",525
"2017-2018",07,"UPSHUR COUNTY","NEW DIANA ISD",230906,"TRADITIONAL ISD/CSD","Male",575
"2017-2018",20,"BEXAR COUNTY","NEW FRONTIERS PUBLIC SCHOOLS INC",015805,"OPEN ENROLLMENT CHARTER","Female",359
"2017-2018",20,"BEXAR COUNTY","NEW FRONTIERS PUBLIC SCHOOLS INC",015805,"OPEN ENROLLMENT CHARTER","Male",347
"2017-2018",17,"LYNN COUNTY","NEW HOME ISD",153905,"TRADITIONAL ISD/CSD","Female",196
"2017-2018",17,"LYNN COUNTY","NEW HOME ISD",153905,"TRADITIONAL ISD/CSD","Male",251
"2017-2018",07,"CHEROKEE COUNTY","NEW SUMMERFIELD ISD",037908,"TRADITIONAL ISD/CSD","Female",244
"2017-2018",07,"CHEROKEE COUNTY","NEW SUMMERFIELD ISD",037908,"TRADITIONAL ISD/CSD","Male",300
"2017-2018",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"TRADITIONAL ISD/CSD","Female",505
"2017-2018",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"TRADITIONAL ISD/CSD","Male",564
"2017-2018",09,"YOUNG COUNTY","NEWCASTLE ISD",252902,"TRADITIONAL ISD/CSD","Female",110
"2017-2018",09,"YOUNG COUNTY","NEWCASTLE ISD",252902,"TRADITIONAL ISD/CSD","Male",121
"2017-2018",11,"TARRANT COUNTY","NEWMAN INTERNATIONAL ACADEMY OF AR",220817,"OPEN ENROLLMENT CHARTER","Female",1417
"2017-2018",11,"TARRANT COUNTY","NEWMAN INTERNATIONAL ACADEMY OF AR",220817,"OPEN ENROLLMENT CHARTER","Male",1299
"2017-2018",05,"NEWTON COUNTY","NEWTON ISD",176902,"TRADITIONAL ISD/CSD","Female",484
"2017-2018",05,"NEWTON COUNTY","NEWTON ISD",176902,"TRADITIONAL ISD/CSD","Male",542
"2017-2018",13,"GONZALES COUNTY","NIXON-SMILEY CISD",089903,"TRADITIONAL ISD/CSD","Female",531
"2017-2018",13,"GONZALES COUNTY","NIXON-SMILEY CISD",089903,"TRADITIONAL ISD/CSD","Male",547
"2017-2018",09,"MONTAGUE COUNTY","NOCONA ISD",169902,"TRADITIONAL ISD/CSD","Female",368
"2017-2018",09,"MONTAGUE COUNTY","NOCONA ISD",169902,"TRADITIONAL ISD/CSD","Male",412
"2017-2018",03,"DEWITT COUNTY","NORDHEIM ISD",062902,"TRADITIONAL ISD/CSD","Female",76
"2017-2018",03,"DEWITT COUNTY","NORDHEIM ISD",062902,"TRADITIONAL ISD/CSD","Male",81
"2017-2018",06,"LEON COUNTY","NORMANGEE ISD",145906,"TRADITIONAL ISD/CSD","Female",288
"2017-2018",06,"LEON COUNTY","NORMANGEE ISD",145906,"TRADITIONAL ISD/CSD","Male",321
"2017-2018",20,"BEXAR COUNTY","NORTH EAST ISD",015910,"TRADITIONAL ISD/CSD","Female",32159
"2017-2018",20,"BEXAR COUNTY","NORTH EAST ISD",015910,"TRADITIONAL ISD/CSD","Male",33942
"2017-2018",08,"HOPKINS COUNTY","NORTH HOPKINS ISD",112906,"TRADITIONAL ISD/CSD","Female",265
"2017-2018",08,"HOPKINS COUNTY","NORTH HOPKINS ISD",112906,"TRADITIONAL ISD/CSD","Male",253
"2017-2018",08,"LAMAR COUNTY","NORTH LAMAR ISD",139911,"TRADITIONAL ISD/CSD","Female",1232
"2017-2018",08,"LAMAR COUNTY","NORTH LAMAR ISD",139911,"TRADITIONAL ISD/CSD","Male",1318
"2017-2018",11,"DENTON COUNTY","NORTH TEXAS COLLEGIATE ACADEMY",061802,"OPEN ENROLLMENT CHARTER","Female",245
"2017-2018",11,"DENTON COUNTY","NORTH TEXAS COLLEGIATE ACADEMY",061802,"OPEN ENROLLMENT CHARTER","Male",264
"2017-2018",06,"MADISON COUNTY","NORTH ZULCH ISD",154903,"TRADITIONAL ISD/CSD","Female",195
"2017-2018",06,"MADISON COUNTY","NORTH ZULCH ISD",154903,"TRADITIONAL ISD/CSD","Male",158
"2017-2018",09,"WILBARGER COUNTY","NORTHSIDE ISD",244905,"TRADITIONAL ISD/CSD","Female",116
"2017-2018",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"TRADITIONAL ISD/CSD","Female",51903
"2017-2018",09,"WILBARGER COUNTY","NORTHSIDE ISD",244905,"TRADITIONAL ISD/CSD","Male",98
"2017-2018",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"TRADITIONAL ISD/CSD","Male",54797
"2017-2018",11,"DENTON COUNTY","NORTHWEST ISD",061911,"TRADITIONAL ISD/CSD","Female",11289
"2017-2018",11,"DENTON COUNTY","NORTHWEST ISD",061911,"TRADITIONAL ISD/CSD","Male",11852
"2017-2018",10,"DALLAS COUNTY","NOVA ACADEMY",057809,"OPEN ENROLLMENT CHARTER","Female",111
"2017-2018",10,"DALLAS COUNTY","NOVA ACADEMY",057809,"OPEN ENROLLMENT CHARTER","Male",71
"2017-2018",10,"DALLAS COUNTY","NOVA ACADEMY (SOUTHEAST)",057827,"OPEN ENROLLMENT CHARTER","Female",273
"2017-2018",10,"DALLAS COUNTY","NOVA ACADEMY (SOUTHEAST)",057827,"OPEN ENROLLMENT CHARTER","Male",270
"2017-2018",15,"EDWARDS COUNTY","NUECES CANYON CISD",069902,"TRADITIONAL ISD/CSD","Female",148
"2017-2018",15,"EDWARDS COUNTY","NUECES CANYON CISD",069902,"TRADITIONAL ISD/CSD","Male",127
"2017-2018",03,"VICTORIA COUNTY","NURSERY ISD",235904,"TRADITIONAL ISD/CSD","Female",53
"2017-2018",03,"VICTORIA COUNTY","NURSERY ISD",235904,"TRADITIONAL ISD/CSD","Male",63
"2017-2018",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"OPEN ENROLLMENT CHARTER","Female",491
"2017-2018",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"OPEN ENROLLMENT CHARTER","Male",505
"2017-2018",17,"LYNN COUNTY","O'DONNELL ISD",153903,"TRADITIONAL ISD/CSD","Female",156
"2017-2018",17,"LYNN COUNTY","O'DONNELL ISD",153903,"TRADITIONAL ISD/CSD","Male",166
"2017-2018",06,"LEON COUNTY","OAKWOOD ISD",145907,"TRADITIONAL ISD/CSD","Female",96
"2017-2018",06,"LEON COUNTY","OAKWOOD ISD",145907,"TRADITIONAL ISD/CSD","Male",104
"2017-2018",02,"SAN PATRICIO COUNTY","ODEM-EDROY ISD",205905,"TRADITIONAL ISD/CSD","Female",494
"2017-2018",02,"SAN PATRICIO COUNTY","ODEM-EDROY ISD",205905,"TRADITIONAL ISD/CSD","Male",495
"2017-2018",04,"GALVESTON COUNTY","ODYSSEY ACADEMY INC",084802,"OPEN ENROLLMENT CHARTER","Female",585
"2017-2018",04,"GALVESTON COUNTY","ODYSSEY ACADEMY INC",084802,"OPEN ENROLLMENT CHARTER","Male",565
"2017-2018",12,"CORYELL COUNTY","OGLESBY ISD",050904,"TRADITIONAL ISD/CSD","Female",86
"2017-2018",12,"CORYELL COUNTY","OGLESBY ISD",050904,"TRADITIONAL ISD/CSD","Male",93
"2017-2018",15,"RUNNELS COUNTY","OLFEN ISD",200906,"TRADITIONAL ISD/CSD","Female",52
"2017-2018",15,"RUNNELS COUNTY","OLFEN ISD",200906,"TRADITIONAL ISD/CSD","Male",51
"2017-2018",09,"YOUNG COUNTY","OLNEY ISD",252903,"TRADITIONAL ISD/CSD","Female",319
"2017-2018",09,"YOUNG COUNTY","OLNEY ISD",252903,"TRADITIONAL ISD/CSD","Male",358
"2017-2018",17,"LAMB COUNTY","OLTON ISD",140905,"TRADITIONAL ISD/CSD","Female",293
"2017-2018",17,"LAMB COUNTY","OLTON ISD",140905,"TRADITIONAL ISD/CSD","Male",322
"2017-2018",06,"POLK COUNTY","ONALASKA ISD",187910,"TRADITIONAL ISD/CSD","Female",548
"2017-2018",06,"POLK COUNTY","ONALASKA ISD",187910,"TRADITIONAL ISD/CSD","Male",562
"2017-2018",02,"JIM WELLS COUNTY","ORANGE GROVE ISD",125903,"TRADITIONAL ISD/CSD","Female",889
"2017-2018",02,"JIM WELLS COUNTY","ORANGE GROVE ISD",125903,"TRADITIONAL ISD/CSD","Male",989
"2017-2018",05,"ORANGE COUNTY","ORANGEFIELD ISD",181905,"TRADITIONAL ISD/CSD","Female",839
"2017-2018",05,"ORANGE COUNTY","ORANGEFIELD ISD",181905,"TRADITIONAL ISD/CSD","Male",948
"2017-2018",07,"UPSHUR COUNTY","ORE CITY ISD",230903,"TRADITIONAL ISD/CSD","Female",448
"2017-2018",07,"UPSHUR COUNTY","ORE CITY ISD",230903,"TRADITIONAL ISD/CSD","Male",491
"2017-2018",12,"BELL COUNTY","ORENDA CHARTER SCHOOL",014804,"OPEN ENROLLMENT CHARTER","Female",793
"2017-2018",12,"BELL COUNTY","ORENDA CHARTER SCHOOL",014804,"OPEN ENROLLMENT CHARTER","Male",866
"2017-2018",07,"RUSK COUNTY","OVERTON ISD",201908,"TRADITIONAL ISD/CSD","Female",256
"2017-2018",07,"RUSK COUNTY","OVERTON ISD",201908,"TRADITIONAL ISD/CSD","Male",269
"2017-2018",17,"COTTLE COUNTY","PADUCAH ISD",051901,"TRADITIONAL ISD/CSD","Female",100
"2017-2018",17,"COTTLE COUNTY","PADUCAH ISD",051901,"TRADITIONAL ISD/CSD","Male",114
"2017-2018",14,"HASKELL COUNTY","PAINT CREEK ISD",104907,"TRADITIONAL ISD/CSD","Female",57
"2017-2018",14,"HASKELL COUNTY","PAINT CREEK ISD",104907,"TRADITIONAL ISD/CSD","Male",75
"2017-2018",15,"CONCHO COUNTY","PAINT ROCK ISD",048903,"TRADITIONAL ISD/CSD","Female",123
"2017-2018",15,"CONCHO COUNTY","PAINT ROCK ISD",048903,"TRADITIONAL ISD/CSD","Male",133
"2017-2018",03,"MATAGORDA COUNTY","PALACIOS ISD",158905,"TRADITIONAL ISD/CSD","Female",690
"2017-2018",03,"MATAGORDA COUNTY","PALACIOS ISD",158905,"TRADITIONAL ISD/CSD","Male",737
"2017-2018",07,"ANDERSON COUNTY","PALESTINE ISD",001907,"TRADITIONAL ISD/CSD","Female",1593
"2017-2018",07,"ANDERSON COUNTY","PALESTINE ISD",001907,"TRADITIONAL ISD/CSD","Male",1822
"2017-2018",10,"ELLIS COUNTY","PALMER ISD",070910,"TRADITIONAL ISD/CSD","Female",574
"2017-2018",10,"ELLIS COUNTY","PALMER ISD",070910,"TRADITIONAL ISD/CSD","Male",641
"2017-2018",11,"PALO PINTO COUNTY","PALO PINTO ISD",182906,"TRADITIONAL ISD/CSD","Female",55
"2017-2018",11,"PALO PINTO COUNTY","PALO PINTO ISD",182906,"TRADITIONAL ISD/CSD","Male",57
"2017-2018",16,"GRAY COUNTY","PAMPA ISD",090904,"TRADITIONAL ISD/CSD","Female",1733
"2017-2018",16,"GRAY COUNTY","PAMPA ISD",090904,"TRADITIONAL ISD/CSD","Male",1846
"2017-2018",16,"CARSON COUNTY","PANHANDLE ISD",033902,"TRADITIONAL ISD/CSD","Female",347
"2017-2018",16,"CARSON COUNTY","PANHANDLE ISD",033902,"TRADITIONAL ISD/CSD","Male",378
"2017-2018",07,"PANOLA COUNTY","PANOLA CHARTER SCHOOL",183801,"OPEN ENROLLMENT CHARTER","Female",64
"2017-2018",07,"PANOLA COUNTY","PANOLA CHARTER SCHOOL",183801,"OPEN ENROLLMENT CHARTER","Male",83
"2017-2018",15,"COLEMAN COUNTY","PANTHER CREEK CISD",042905,"TRADITIONAL ISD/CSD","Female",84
"2017-2018",15,"COLEMAN COUNTY","PANTHER CREEK CISD",042905,"TRADITIONAL ISD/CSD","Male",90
"2017-2018",11,"WISE COUNTY","PARADISE ISD",249906,"TRADITIONAL ISD/CSD","Female",569
"2017-2018",11,"WISE COUNTY","PARADISE ISD",249906,"TRADITIONAL ISD/CSD","Male",624
"2017-2018",08,"LAMAR COUNTY","PARIS ISD",139909,"TRADITIONAL ISD/CSD","Female",1865
"2017-2018",08,"LAMAR COUNTY","PARIS ISD",139909,"TRADITIONAL ISD/CSD","Male",1953
"2017-2018",04,"HARRIS COUNTY","PASADENA ISD",101917,"TRADITIONAL ISD/CSD","Female",26490
"2017-2018",04,"HARRIS COUNTY","PASADENA ISD",101917,"TRADITIONAL ISD/CSD","Male",28156
"2017-2018",19,"EL PASO COUNTY","PASO DEL NORTE ACADEMY CHARTER DIS",071803,"OPEN ENROLLMENT CHARTER","Female",108
"2017-2018",19,"EL PASO COUNTY","PASO DEL NORTE ACADEMY CHARTER DIS",071803,"OPEN ENROLLMENT CHARTER","Male",109
"2017-2018",17,"DICKENS COUNTY","PATTON SPRINGS ISD",063906,"TRADITIONAL ISD/CSD","Female",51
"2017-2018",17,"DICKENS COUNTY","PATTON SPRINGS ISD",063906,"TRADITIONAL ISD/CSD","Male",45
"2017-2018",02,"BEE COUNTY","PAWNEE ISD",013902,"TRADITIONAL ISD/CSD","Female",148
"2017-2018",02,"BEE COUNTY","PAWNEE ISD",013902,"TRADITIONAL ISD/CSD","Male",152
"2017-2018",04,"BRAZORIA COUNTY","PEARLAND ISD",020908,"TRADITIONAL ISD/CSD","Female",10400
"2017-2018",04,"BRAZORIA COUNTY","PEARLAND ISD",020908,"TRADITIONAL ISD/CSD","Male",11228
"2017-2018",20,"FRIO COUNTY","PEARSALL ISD",082903,"TRADITIONAL ISD/CSD","Female",1140
"2017-2018",20,"FRIO COUNTY","PEARSALL ISD",082903,"TRADITIONAL ISD/CSD","Male",1148
"2017-2018",11,"PARKER COUNTY","PEASTER ISD",184908,"TRADITIONAL ISD/CSD","Female",582
"2017-2018",11,"PARKER COUNTY","PEASTER ISD",184908,"TRADITIONAL ISD/CSD","Male",588
"2017-2018",18,"REEVES COUNTY","PECOS-BARSTOW-TOYAH ISD",195901,"TRADITIONAL ISD/CSD","Female",1257
"2017-2018",18,"REEVES COUNTY","PECOS-BARSTOW-TOYAH ISD",195901,"TRADITIONAL ISD/CSD","Male",1373
"2017-2018",10,"DALLAS COUNTY","PEGASUS SCHOOL OF LIBERAL ARTS AND",057802,"OPEN ENROLLMENT CHARTER","Female",329
"2017-2018",10,"DALLAS COUNTY","PEGASUS SCHOOL OF LIBERAL ARTS AND",057802,"OPEN ENROLLMENT CHARTER","Male",324
"2017-2018",12,"HILL COUNTY","PENELOPE ISD",109914,"TRADITIONAL ISD/CSD","Female",116
"2017-2018",12,"HILL COUNTY","PENELOPE ISD",109914,"TRADITIONAL ISD/CSD","Male",121
"2017-2018",09,"JACK COUNTY","PERRIN-WHITT CISD",119903,"TRADITIONAL ISD/CSD","Female",150
"2017-2018",09,"JACK COUNTY","PERRIN-WHITT CISD",119903,"TRADITIONAL ISD/CSD","Male",191
"2017-2018",16,"OCHILTREE COUNTY","PERRYTON ISD",179901,"TRADITIONAL ISD/CSD","Female",1090
"2017-2018",16,"OCHILTREE COUNTY","PERRYTON ISD",179901,"TRADITIONAL ISD/CSD","Male",1134
"2017-2018",17,"HALE COUNTY","PETERSBURG ISD",095904,"TRADITIONAL ISD/CSD","Female",137
"2017-2018",17,"HALE COUNTY","PETERSBURG ISD",095904,"TRADITIONAL ISD/CSD","Male",136
"2017-2018",09,"CLAY COUNTY","PETROLIA CISD",039903,"TRADITIONAL ISD/CSD","Female",235
"2017-2018",09,"CLAY COUNTY","PETROLIA CISD",039903,"TRADITIONAL ISD/CSD","Male",281
"2017-2018",02,"BEE COUNTY","PETTUS ISD",013903,"TRADITIONAL ISD/CSD","Female",214
"2017-2018",02,"BEE COUNTY","PETTUS ISD",013903,"TRADITIONAL ISD/CSD","Male",215
"2017-2018",08,"MORRIS COUNTY","PEWITT CISD",172905,"TRADITIONAL ISD/CSD","Female",417
"2017-2018",08,"MORRIS COUNTY","PEWITT CISD",172905,"TRADITIONAL ISD/CSD","Male",474
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TRADITIONAL ISD/CSD","Female",12218
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TRADITIONAL ISD/CSD","Male",13088
"2017-2018",01,"HIDALGO COUNTY","PHARR-SAN JUAN-ALAMO ISD",108909,"TRADITIONAL ISD/CSD","Female",15962
"2017-2018",01,"HIDALGO COUNTY","PHARR-SAN JUAN-ALAMO ISD",108909,"TRADITIONAL ISD/CSD","Male",16718
"2017-2018",11,"DENTON COUNTY","PILOT POINT ISD",061903,"TRADITIONAL ISD/CSD","Female",633
"2017-2018",11,"DENTON COUNTY","PILOT POINT ISD",061903,"TRADITIONAL ISD/CSD","Male",768
"2017-2018",07,"GREGG COUNTY","PINE TREE ISD",092904,"TRADITIONAL ISD/CSD","Female",2219
"2017-2018",07,"GREGG COUNTY","PINE TREE ISD",092904,"TRADITIONAL ISD/CSD","Male",2459
"2017-2018",07,"ANGELINA COUNTY","PINEYWOODS COMMUNITY ACADEMY",003801,"OPEN ENROLLMENT CHARTER","Female",517
"2017-2018",07,"ANGELINA COUNTY","PINEYWOODS COMMUNITY ACADEMY",003801,"OPEN ENROLLMENT CHARTER","Male",503
"2017-2018",10,"DALLAS COUNTY","PIONEER TECHNOLOGY & ARTS ACADEMY",057850,"OPEN ENROLLMENT CHARTER","Female",131
"2017-2018",10,"DALLAS COUNTY","PIONEER TECHNOLOGY & ARTS ACADEMY",057850,"OPEN ENROLLMENT CHARTER","Male",158
