"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Gender Name","Enrollment by Gender"
"2015-2016",12,"NAVARRO COUNTY","FROST ISD",175905,"NAVARRO COUNTY AEP/ABC",175905002,"Female",-9999999
"2015-2016",01,"HIDALGO COUNTY","MCALLEN ISD",108906,"NAVARRO EL",108906108,"Female",186
"2015-2016",06,"BRAZOS COUNTY","BRYAN ISD",021902,"NAVARRO EL",021902113,"Female",294
"2015-2016",13,"CALDWELL COUNTY","LOCKHART ISD",028902,"NAVARRO EL",028902103,"Female",221
"2015-2016",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"NAVARRO EL",094903101,"Female",274
"2015-2016",01,"HIDALGO COUNTY","MCALLEN ISD",108906,"NAVARRO EL",108906108,"Male",202
"2015-2016",06,"BRAZOS COUNTY","BRYAN ISD",021902,"NAVARRO EL",021902113,"Male",293
"2015-2016",13,"CALDWELL COUNTY","LOCKHART ISD",028902,"NAVARRO EL",028902103,"Male",276
"2015-2016",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"NAVARRO EL",094903101,"Male",267
"2015-2016",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"NAVARRO H S",094903001,"Female",239
"2015-2016",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"NAVARRO H S",094903001,"Male",335
"2015-2016",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"NAVARRO INT",094903102,"Female",191
"2015-2016",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"NAVARRO INT",094903102,"Male",222
"2015-2016",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"NAVARRO J H",094903041,"Female",130
"2015-2016",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"NAVARRO J H",094903041,"Male",154
"2015-2016",04,"FORT BEND COUNTY","LAMAR CISD",079901,"NAVARRO MIDDLE",079901103,"Female",217
"2015-2016",04,"FORT BEND COUNTY","LAMAR CISD",079901,"NAVARRO MIDDLE",079901103,"Male",270
"2015-2016",06,"GRIMES COUNTY","NAVASOTA ISD",093904,"NAVASOTA H S",093904002,"Female",358
"2015-2016",06,"GRIMES COUNTY","NAVASOTA ISD",093904,"NAVASOTA H S",093904002,"Male",391
"2015-2016",06,"GRIMES COUNTY","NAVASOTA ISD",093904,"NAVASOTA J H",093904042,"Female",329
"2015-2016",06,"GRIMES COUNTY","NAVASOTA ISD",093904,"NAVASOTA J H",093904042,"Male",326
"2015-2016",11,"DENTON COUNTY","DENTON ISD",061901,"NAVO MIDDLE",061901047,"Female",594
"2015-2016",11,"DENTON COUNTY","DENTON ISD",061901,"NAVO MIDDLE",061901047,"Male",617
"2015-2016",16,"CASTRO COUNTY","NAZARETH ISD",035903,"NAZARETH SCHOOL",035903001,"Female",127
"2015-2016",16,"CASTRO COUNTY","NAZARETH ISD",035903,"NAZARETH SCHOOL",035903001,"Male",104
"2015-2016",04,"HARRIS COUNTY","PROMISE COMMUNITY SCHOOL",101853,"NCI CHARTER SCHOOL WITHOUT WALLS",101853104,"Female",527
"2015-2016",04,"HARRIS COUNTY","PROMISE COMMUNITY SCHOOL",101853,"NCI CHARTER SCHOOL WITHOUT WALLS",101853104,"Male",580
"2015-2016",06,"BRAZOS COUNTY","BRYAN ISD",021902,"NEAL EL",021902118,"Female",257
"2015-2016",20,"BEXAR COUNTY","SAN ANTONIO ISD",015907,"NEAL EL",015907155,"Female",275
"2015-2016",06,"BRAZOS COUNTY","BRYAN ISD",021902,"NEAL EL",021902118,"Male",237
"2015-2016",20,"BEXAR COUNTY","SAN ANTONIO ISD",015907,"NEAL EL",015907155,"Male",297
"2015-2016",10,"ROCKWALL COUNTY","ROCKWALL ISD",199901,"NEBBIE WILLIAMS EL",199901107,"Female",298
"2015-2016",10,"ROCKWALL COUNTY","ROCKWALL ISD",199901,"NEBBIE WILLIAMS EL",199901107,"Male",276
"2015-2016",07,"ANDERSON COUNTY","NECHES ISD",001906,"NECHES DAEP",001906040,"Male",-9999999
"2015-2016",07,"ANDERSON COUNTY","NECHES ISD",001906,"NECHES EL",001906102,"Female",141
"2015-2016",07,"ANDERSON COUNTY","NECHES ISD",001906,"NECHES EL",001906102,"Male",129
"2015-2016",07,"ANDERSON COUNTY","NECHES ISD",001906,"NECHES H S",001906002,"Female",53
"2015-2016",07,"ANDERSON COUNTY","NECHES ISD",001906,"NECHES H S",001906002,"Male",59
"2015-2016",07,"GREGG COUNTY","LONGVIEW ISD",092903,"NED E WILLIAMS EL",092903126,"Female",246
"2015-2016",07,"GREGG COUNTY","LONGVIEW ISD",092903,"NED E WILLIAMS EL",092903126,"Male",312
"2015-2016",05,"JEFFERSON COUNTY","NEDERLAND ISD",123905,"NEDERLAND H S",123905001,"Female",789
"2015-2016",05,"JEFFERSON COUNTY","NEDERLAND ISD",123905,"NEDERLAND H S",123905001,"Male",802
"2015-2016",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"NEEDVILLE EL",079906102,"Female",563
"2015-2016",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"NEEDVILLE EL",079906102,"Male",615
"2015-2016",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"NEEDVILLE H S",079906001,"Female",450
"2015-2016",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"NEEDVILLE H S",079906001,"Male",473
"2015-2016",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"NEEDVILLE J H",079906042,"Female",238
"2015-2016",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"NEEDVILLE J H",079906042,"Male",261
"2015-2016",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"NEEDVILLE MIDDLE",079906041,"Female",217
"2015-2016",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"NEEDVILLE MIDDLE",079906041,"Male",206
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"NEFF ECC",101912209,"Female",365
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"NEFF ECC",101912209,"Male",366
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"NEFF EL",101912394,"Female",387
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"NEFF EL",101912394,"Male",392
"2015-2016",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"NEFF MIDDLE",015915041,"Female",590
"2015-2016",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"NEFF MIDDLE",015915041,"Male",613
"2015-2016",13,"BASTROP COUNTY","ELGIN ISD",011902,"NEIDIG EL",011902103,"Female",307
"2015-2016",13,"BASTROP COUNTY","ELGIN ISD",011902,"NEIDIG EL",011902103,"Male",325
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"NEIL ARMSTRONG EL",015908110,"Female",244
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"NEIL ARMSTRONG EL",015908110,"Male",207
"2015-2016",10,"KAUFMAN COUNTY","FORNEY ISD",129902,"NELL HILL RHEA EL",129902108,"Female",372
"2015-2016",10,"KAUFMAN COUNTY","FORNEY ISD",129902,"NELL HILL RHEA EL",129902108,"Male",361
"2015-2016",20,"MAVERICK COUNTY","EAGLE PASS ISD",159901,"NELLIE MAE GLASS ELEMENTARY",159901105,"Female",250
"2015-2016",20,"MAVERICK COUNTY","EAGLE PASS ISD",159901,"NELLIE MAE GLASS ELEMENTARY",159901105,"Male",286
"2015-2016",11,"DENTON COUNTY","DENTON ISD",061901,"NELSON EL",061901121,"Female",300
"2015-2016",11,"DENTON COUNTY","DENTON ISD",061901,"NELSON EL",061901121,"Male",316
"2015-2016",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"NESMITH EL",043918103,"Female",170
"2015-2016",10,"COLLIN COUNTY","COMMUNITY ISD",043918,"NESMITH EL",043918103,"Male",184
"2015-2016",11,"HOOD COUNTY","GRANBURY ISD",111901,"NETTIE BACCUS EL",111901105,"Female",257
"2015-2016",11,"HOOD COUNTY","GRANBURY ISD",111901,"NETTIE BACCUS EL",111901105,"Male",286
"2015-2016",07,"NACOGDOCHES COUNTY","NACOGDOCHES ISD",174904,"NETTIE MARSHALL ACADEMY OF DUAL LA",174904104,"Female",199
"2015-2016",07,"NACOGDOCHES COUNTY","NACOGDOCHES ISD",174904,"NETTIE MARSHALL ACADEMY OF DUAL LA",174904104,"Male",190
"2015-2016",08,"BOWIE COUNTY","REDWATER ISD",019906,"NEW BOSTON DAEP",019906002,"Male",-9999999
"2015-2016",08,"BOWIE COUNTY","NEW BOSTON ISD",019905,"NEW BOSTON H S",019905001,"Female",191
"2015-2016",08,"BOWIE COUNTY","NEW BOSTON ISD",019905,"NEW BOSTON H S",019905001,"Male",189
"2015-2016",08,"BOWIE COUNTY","NEW BOSTON ISD",019905,"NEW BOSTON MIDDLE",019905041,"Female",175
"2015-2016",08,"BOWIE COUNTY","NEW BOSTON ISD",019905,"NEW BOSTON MIDDLE",019905041,"Male",139
"2015-2016",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"NEW BRAUNFELS H S",046901001,"Female",830
"2015-2016",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"NEW BRAUNFELS H S",046901001,"Male",887
"2015-2016",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"NEW BRAUNFELS H S NINTH GRADE CENT",046901002,"Female",288
"2015-2016",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"NEW BRAUNFELS H S NINTH GRADE CENT",046901002,"Male",332
"2015-2016",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"NEW BRAUNFELS MIDDLE",046901041,"Female",503
"2015-2016",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"NEW BRAUNFELS MIDDLE",046901041,"Male",520
"2015-2016",06,"MONTGOMERY COUNTY","NEW CANEY ISD",170908,"NEW CANEY EL",170908102,"Female",355
"2015-2016",06,"MONTGOMERY COUNTY","NEW CANEY ISD",170908,"NEW CANEY EL",170908102,"Male",411
"2015-2016",06,"MONTGOMERY COUNTY","NEW CANEY ISD",170908,"NEW CANEY H S",170908001,"Female",810
"2015-2016",06,"MONTGOMERY COUNTY","NEW CANEY ISD",170908,"NEW CANEY H S",170908001,"Male",874
"2015-2016",06,"MONTGOMERY COUNTY","NEW CANEY ISD",170908,"NEW CANEY MIDDLE",170908045,"Female",324
"2015-2016",06,"MONTGOMERY COUNTY","NEW CANEY ISD",170908,"NEW CANEY MIDDLE",170908045,"Male",362
"2015-2016",17,"LUBBOCK COUNTY","NEW DEAL ISD",152902,"NEW DEAL EL",152902101,"Female",152
"2015-2016",17,"LUBBOCK COUNTY","NEW DEAL ISD",152902,"NEW DEAL EL",152902101,"Male",141
"2015-2016",17,"LUBBOCK COUNTY","NEW DEAL ISD",152902,"NEW DEAL H S",152902001,"Female",103
"2015-2016",17,"LUBBOCK COUNTY","NEW DEAL ISD",152902,"NEW DEAL H S",152902001,"Male",100
"2015-2016",17,"LUBBOCK COUNTY","NEW DEAL ISD",152902,"NEW DEAL MIDDLE",152902041,"Female",116
"2015-2016",17,"LUBBOCK COUNTY","NEW DEAL ISD",152902,"NEW DEAL MIDDLE",152902041,"Male",105
"2015-2016",07,"UPSHUR COUNTY","NEW DIANA ISD",230906,"NEW DIANA H S",230906001,"Female",140
"2015-2016",07,"UPSHUR COUNTY","NEW DIANA ISD",230906,"NEW DIANA H S",230906001,"Male",141
"2015-2016",07,"UPSHUR COUNTY","NEW DIANA ISD",230906,"NEW DIANA INT",230906102,"Female",72
"2015-2016",07,"UPSHUR COUNTY","NEW DIANA ISD",230906,"NEW DIANA INT",230906102,"Male",77
"2015-2016",07,"UPSHUR COUNTY","NEW DIANA ISD",230906,"NEW DIANA MIDDLE",230906041,"Female",113
"2015-2016",07,"UPSHUR COUNTY","NEW DIANA ISD",230906,"NEW DIANA MIDDLE",230906041,"Male",136
"2015-2016",11,"TARRANT COUNTY","KELLER ISD",220907,"NEW DIRECTION LRN CTR",220907039,"Female",30
"2015-2016",11,"TARRANT COUNTY","KELLER ISD",220907,"NEW DIRECTION LRN CTR",220907039,"Male",33
"2015-2016",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"NEW DIRECTIONS",015807005,"Female",56
"2015-2016",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"NEW DIRECTIONS",015807005,"Male",66
"2015-2016",20,"BEXAR COUNTY","NEW FRONTIERS CHARTER SCHOOL",015805,"NEW FRONTIERS CHARTER SCHOOL",015805101,"Female",171
"2015-2016",20,"BEXAR COUNTY","NEW FRONTIERS CHARTER SCHOOL",015805,"NEW FRONTIERS CHARTER SCHOOL",015805101,"Male",184
"2015-2016",20,"BEXAR COUNTY","NEW FRONTIERS CHARTER SCHOOL",015805,"NEW FRONTIERS MIDDLE SCH",015805041,"Female",109
"2015-2016",20,"BEXAR COUNTY","NEW FRONTIERS CHARTER SCHOOL",015805,"NEW FRONTIERS MIDDLE SCH",015805041,"Male",105
"2015-2016",17,"LYNN COUNTY","NEW HOME ISD",153905,"NEW HOME SCHOOL",153905001,"Female",169
"2015-2016",17,"LYNN COUNTY","NEW HOME ISD",153905,"NEW HOME SCHOOL",153905001,"Male",205
"2015-2016",13,"WILLIAMSON COUNTY","LEANDER ISD",246913,"NEW HOPE H S",246913011,"Female",25
"2015-2016",13,"WILLIAMSON COUNTY","LEANDER ISD",246913,"NEW HOPE H S",246913011,"Male",17
"2015-2016",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"NEW HORIZON H S",126905002,"Female",17
"2015-2016",11,"JOHNSON COUNTY","JOSHUA ISD",126905,"NEW HORIZON H S",126905002,"Male",28
"2015-2016",12,"BELL COUNTY","ORENDA CHARTER SCHOOL",014804,"NEW HORIZONS",014804002,"Female",16
"2015-2016",12,"BELL COUNTY","ORENDA CHARTER SCHOOL",014804,"NEW HORIZONS",014804002,"Male",38
"2015-2016",08,"HUNT COUNTY","GREENVILLE ISD",116905,"NEW HORIZONS LEARNING CENTER",116905001,"Female",31
"2015-2016",08,"HUNT COUNTY","GREENVILLE ISD",116905,"NEW HORIZONS LEARNING CENTER",116905001,"Male",43
"2015-2016",10,"DALLAS COUNTY","MESQUITE ISD",057914,"NEW MIDDLE",057914045,"Female",426
"2015-2016",10,"DALLAS COUNTY","MESQUITE ISD",057914,"NEW MIDDLE",057914045,"Male",423
"2015-2016",04,"HARRIS COUNTY","PROMISE COMMUNITY SCHOOL",101853,"NEW NEIGHBOR CAMPUS",101853108,"Female",13
"2015-2016",04,"HARRIS COUNTY","PROMISE COMMUNITY SCHOOL",101853,"NEW NEIGHBOR CAMPUS",101853108,"Male",7
"2015-2016",07,"CHEROKEE COUNTY","NEW SUMMERFIELD ISD",037908,"NEW SUMMERFIELD SCHOOL",037908001,"Female",248
"2015-2016",07,"CHEROKEE COUNTY","NEW SUMMERFIELD ISD",037908,"NEW SUMMERFIELD SCHOOL",037908001,"Male",299
"2015-2016",10,"DALLAS COUNTY","COPPELL ISD",057922,"NEW TECH H S AT COPPELL",057922003,"Female",179
"2015-2016",10,"DALLAS COUNTY","COPPELL ISD",057922,"NEW TECH H S AT COPPELL",057922003,"Male",181
"2015-2016",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"NEW WAVERLY EL",236901102,"Female",166
"2015-2016",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"NEW WAVERLY EL",236901102,"Male",188
"2015-2016",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"NEW WAVERLY H S",236901002,"Female",127
"2015-2016",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"NEW WAVERLY H S",236901002,"Male",154
"2015-2016",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"NEW WAVERLY INT",236901101,"Female",58
"2015-2016",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"NEW WAVERLY INT",236901101,"Male",72
"2015-2016",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"NEW WAVERLY J H",236901042,"Female",106
"2015-2016",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"NEW WAVERLY J H",236901042,"Male",119
"2015-2016",09,"YOUNG COUNTY","NEWCASTLE ISD",252902,"NEWCASTLE SCHOOL",252902002,"Female",114
"2015-2016",09,"YOUNG COUNTY","NEWCASTLE ISD",252902,"NEWCASTLE SCHOOL",252902002,"Male",115
"2015-2016",11,"TARRANT COUNTY","ARLINGTON ISD",220901,"NEWCOMER CENTER",220901008,"Female",102
"2015-2016",11,"TARRANT COUNTY","ARLINGTON ISD",220901,"NEWCOMER CENTER",220901008,"Male",105
"2015-2016",20,"MEDINA COUNTY","HONDO ISD",163904,"NEWELL E WOOLLS INT",163904105,"Female",210
"2015-2016",20,"MEDINA COUNTY","HONDO ISD",163904,"NEWELL E WOOLLS INT",163904105,"Male",229
"2015-2016",03,"WHARTON COUNTY","BOLING ISD",241901,"NEWGULF EL",241901101,"Female",246
"2015-2016",03,"WHARTON COUNTY","BOLING ISD",241901,"NEWGULF EL",241901101,"Male",251
"2015-2016",01,"WEBB COUNTY","UNITED ISD",240903,"NEWMAN EL",240903109,"Female",271
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"NEWMAN EL",043905136,"Female",382
"2015-2016",19,"EL PASO COUNTY","EL PASO ISD",071902,"NEWMAN EL",071902133,"Female",276
"2015-2016",01,"WEBB COUNTY","UNITED ISD",240903,"NEWMAN EL",240903109,"Male",298
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"NEWMAN EL",043905136,"Male",448
"2015-2016",19,"EL PASO COUNTY","EL PASO ISD",071902,"NEWMAN EL",071902133,"Male",281
"2015-2016",11,"TARRANT COUNTY","NEWMAN INTERNATIONAL ACADEMY OF AR",220817,"NEWMAN INTERNATIONAL ACADEMY OF AR",220817001,"Female",474
"2015-2016",11,"TARRANT COUNTY","NEWMAN INTERNATIONAL ACADEMY OF AR",220817,"NEWMAN INTERNATIONAL ACADEMY OF AR",220817001,"Male",484
"2015-2016",11,"TARRANT COUNTY","NEWMAN INTERNATIONAL ACADEMY OF AR",220817,"NEWMAN INTERNATIONAL AT CEDAR HILL",220817002,"Female",165
"2015-2016",11,"TARRANT COUNTY","NEWMAN INTERNATIONAL ACADEMY OF AR",220817,"NEWMAN INTERNATIONAL AT CEDAR HILL",220817002,"Male",159
"2015-2016",04,"HARRIS COUNTY","CROSBY ISD",101906,"NEWPORT EL",101906101,"Female",363
"2015-2016",04,"HARRIS COUNTY","CROSBY ISD",101906,"NEWPORT EL",101906101,"Male",387
"2015-2016",05,"NEWTON COUNTY","NEWTON ISD",176902,"NEWTON EL",176902104,"Female",243
"2015-2016",05,"NEWTON COUNTY","NEWTON ISD",176902,"NEWTON EL",176902104,"Male",272
"2015-2016",05,"NEWTON COUNTY","NEWTON ISD",176902,"NEWTON H S",176902002,"Female",135
"2015-2016",05,"NEWTON COUNTY","NEWTON ISD",176902,"NEWTON H S",176902002,"Male",154
"2015-2016",05,"NEWTON COUNTY","NEWTON ISD",176902,"NEWTON MIDDLE",176902041,"Female",109
"2015-2016",05,"NEWTON COUNTY","NEWTON ISD",176902,"NEWTON MIDDLE",176902041,"Male",108
"2015-2016",11,"DENTON COUNTY","DENTON ISD",061901,"NEWTON RAYZOR EL",061901107,"Female",334
"2015-2016",11,"DENTON COUNTY","DENTON ISD",061901,"NEWTON RAYZOR EL",061901107,"Male",341
"2015-2016",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"NEYSA CALLISON EL",246909136,"Female",402
"2015-2016",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"NEYSA CALLISON EL",246909136,"Male",443
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"NICHOLS EL",043905134,"Female",351
"2015-2016",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"NICHOLS EL",015915170,"Female",243
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"NICHOLS EL",043905134,"Male",385
"2015-2016",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"NICHOLS EL",015915170,"Male",248
"2015-2016",07,"CHEROKEE COUNTY","JACKSONVILLE ISD",037904,"NICHOLS INT",037904043,"Female",339
"2015-2016",07,"CHEROKEE COUNTY","JACKSONVILLE ISD",037904,"NICHOLS INT",037904043,"Male",369
"2015-2016",11,"TARRANT COUNTY","ARLINGTON ISD",220901,"NICHOLS J H",220901053,"Female",362
"2015-2016",11,"TARRANT COUNTY","ARLINGTON ISD",220901,"NICHOLS J H",220901053,"Male",400
"2015-2016",06,"MONTGOMERY COUNTY","MAGNOLIA ISD",170906,"NICHOLS SAWMILL EL",170906107,"Female",314
"2015-2016",06,"MONTGOMERY COUNTY","MAGNOLIA ISD",170906,"NICHOLS SAWMILL EL",170906107,"Male",337
"2015-2016",11,"JOHNSON COUNTY","BURLESON ISD",126902,"NICK KERR MIDDLE",126902042,"Female",547
"2015-2016",11,"JOHNSON COUNTY","BURLESON ISD",126902,"NICK KERR MIDDLE",126902042,"Male",571
"2015-2016",20,"KERR COUNTY","KERRVILLE ISD",133903,"NIMITZ EL",133903103,"Female",232
"2015-2016",20,"KERR COUNTY","KERRVILLE ISD",133903,"NIMITZ EL",133903103,"Male",283
"2015-2016",04,"HARRIS COUNTY","ALDINE ISD",101902,"NIMITZ H S",101902005,"Female",896
"2015-2016",10,"DALLAS COUNTY","IRVING ISD",057912,"NIMITZ H S",057912004,"Female",1146
"2015-2016",04,"HARRIS COUNTY","ALDINE ISD",101902,"NIMITZ H S",101902005,"Male",996
"2015-2016",10,"DALLAS COUNTY","IRVING ISD",057912,"NIMITZ H S",057912004,"Male",1317
"2015-2016",18,"ECTOR COUNTY","ECTOR COUNTY ISD",068901,"NIMITZ MIDDLE",068901046,"Female",466
"2015-2016",20,"BEXAR COUNTY","NORTH EAST ISD",015910,"NIMITZ MIDDLE",015910044,"Female",583
"2015-2016",18,"ECTOR COUNTY","ECTOR COUNTY ISD",068901,"NIMITZ MIDDLE",068901046,"Male",509
"2015-2016",20,"BEXAR COUNTY","NORTH EAST ISD",015910,"NIMITZ MIDDLE",015910044,"Male",632
"2015-2016",04,"HARRIS COUNTY","ALDINE ISD",101902,"NIMITZ NINTH GRADE SCHOOL",101902085,"Female",358
"2015-2016",04,"HARRIS COUNTY","ALDINE ISD",101902,"NIMITZ NINTH GRADE SCHOOL",101902085,"Male",366
"2015-2016",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"NINTH GRADE CENTER",057904002,"Female",273
"2015-2016",10,"DALLAS COUNTY","CEDAR HILL ISD",057904,"NINTH GRADE CENTER",057904002,"Male",345
"2015-2016",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"NISD BEXAR COUNTY JJA",015915039,"Female",-9999999
"2015-2016",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"NISD BEXAR COUNTY JJA",015915039,"Male",21
"2015-2016",10,"DALLAS COUNTY","GARLAND ISD",057909,"NITA PEARSON EL",057909156,"Female",308
"2015-2016",10,"DALLAS COUNTY","GARLAND ISD",057909,"NITA PEARSON EL",057909156,"Male",329
"2015-2016",04,"HARRIS COUNTY","KLEIN ISD",101915,"NITSCH EL",101915112,"Female",383
"2015-2016",04,"HARRIS COUNTY","KLEIN ISD",101915,"NITSCH EL",101915112,"Male",417
"2015-2016",19,"EL PASO COUNTY","EL PASO ISD",071902,"NIXON EL",071902161,"Female",267
"2015-2016",19,"EL PASO COUNTY","EL PASO ISD",071902,"NIXON EL",071902161,"Male",243
"2015-2016",01,"WEBB COUNTY","LAREDO ISD",240901,"NIXON H S",240901002,"Female",1004
"2015-2016",01,"WEBB COUNTY","LAREDO ISD",240901,"NIXON H S",240901002,"Male",1084
"2015-2016",13,"GONZALES COUNTY","NIXON-SMILEY CISD",089903,"NIXON SMILEY EL",089903101,"Female",248
"2015-2016",13,"GONZALES COUNTY","NIXON-SMILEY CISD",089903,"NIXON SMILEY EL",089903101,"Male",220
"2015-2016",13,"GONZALES COUNTY","NIXON-SMILEY CISD",089903,"NIXON-SMILEY H S",089903001,"Female",132
"2015-2016",13,"GONZALES COUNTY","NIXON-SMILEY CISD",089903,"NIXON-SMILEY H S",089903001,"Male",152
"2015-2016",13,"GONZALES COUNTY","NIXON-SMILEY CISD",089903,"NIXON-SMILEY MIDDLE",089903041,"Female",159
"2015-2016",13,"GONZALES COUNTY","NIXON-SMILEY CISD",089903,"NIXON-SMILEY MIDDLE",089903041,"Male",154
"2015-2016",09,"MONTAGUE COUNTY","NOCONA ISD",169902,"NOCONA EL",169902101,"Female",166
"2015-2016",09,"MONTAGUE COUNTY","NOCONA ISD",169902,"NOCONA EL",169902101,"Male",216
"2015-2016",09,"MONTAGUE COUNTY","NOCONA ISD",169902,"NOCONA H S",169902001,"Female",139
"2015-2016",09,"MONTAGUE COUNTY","NOCONA ISD",169902,"NOCONA H S",169902001,"Male",107
"2015-2016",09,"MONTAGUE COUNTY","NOCONA ISD",169902,"NOCONA MIDDLE",169902041,"Female",79
"2015-2016",09,"MONTAGUE COUNTY","NOCONA ISD",169902,"NOCONA MIDDLE",169902041,"Male",86
"2015-2016",18,"ECTOR COUNTY","ECTOR COUNTY ISD",068901,"NOEL EL",068901124,"Female",288
"2015-2016",18,"ECTOR COUNTY","ECTOR COUNTY ISD",068901,"NOEL EL",068901124,"Male",321
"2015-2016",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"NOEL GRISHAM MIDDLE",246909042,"Female",338
"2015-2016",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"NOEL GRISHAM MIDDLE",246909042,"Male",362
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"NOEMI DOMINGUEZ EL",031905105,"Female",259
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"NOEMI DOMINGUEZ EL",031905105,"Male",259
"2015-2016",10,"KAUFMAN COUNTY","CRANDALL ISD",129901,"NOLA KATHRYN WILSON EL",129901102,"Female",273
"2015-2016",10,"KAUFMAN COUNTY","CRANDALL ISD",129901,"NOLA KATHRYN WILSON EL",129901102,"Male",273
"2015-2016",12,"BELL COUNTY","KILLEEN ISD",014906,"NOLAN MIDDLE",014906042,"Female",349
"2015-2016",12,"BELL COUNTY","KILLEEN ISD",014906,"NOLAN MIDDLE",014906042,"Male",378
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"NOLAN RYAN J H",020901045,"Female",479
"2015-2016",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"NOLAN RYAN J H",020901045,"Male",553
"2015-2016",12,"BELL COUNTY","KILLEEN ISD",014906,"NOLANVILLE EL",014906115,"Female",362
"2015-2016",12,"BELL COUNTY","KILLEEN ISD",014906,"NOLANVILLE EL",014906115,"Male",404
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"NOONAN EL",125901104,"Female",212
"2015-2016",02,"JIM WELLS COUNTY","ALICE ISD",125901,"NOONAN EL",125901104,"Male",236
"2015-2016",03,"DEWITT COUNTY","NORDHEIM ISD",062902,"NORDHEIM SCHOOL",062902001,"Female",73
"2015-2016",03,"DEWITT COUNTY","NORDHEIM ISD",062902,"NORDHEIM SCHOOL",062902001,"Male",86
"2015-2016",10,"DALLAS COUNTY","GARLAND ISD",057909,"NORMA DORSEY EL",057909148,"Female",277
"2015-2016",10,"DALLAS COUNTY","GARLAND ISD",057909,"NORMA DORSEY EL",057909148,"Male",370
"2015-2016",20,"GUADALUPE COUNTY","SCHERTZ-CIBOLO-U CITY ISD",094902,"NORMA J PASCHAL EL",094902111,"Female",312
