T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2019-2020

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","CAMPUS","CAMPUS NAME","GENDER","GRADE GROUP NAME","ENROLLMENT"
"2019-2020",14,"EASTLAND COUNTY",067904,"GORMAN ISD",067904101,"MAXFIELD EL","Male","ELEMENTARY",77
"2019-2020",18,"MARTIN COUNTY",156905,"GRADY ISD",156905001,"GRADY SCHOOL","Female","ELEMENTARY / SECONDARY",117
"2019-2020",18,"MARTIN COUNTY",156905,"GRADY ISD",156905001,"GRADY SCHOOL","Male","ELEMENTARY / SECONDARY",131
"2019-2020",11,"PALO PINTO COUNTY",182902,"GRAFORD ISD",182902001,"GRAFORD SCHOOL","Female","ELEMENTARY / SECONDARY",186
"2019-2020",11,"PALO PINTO COUNTY",182902,"GRAFORD ISD",182902001,"GRAFORD SCHOOL","Male","ELEMENTARY / SECONDARY",164
"2019-2020",09,"YOUNG COUNTY",252901,"GRAHAM ISD",252901105,"GRAHAM EL","Female","ELEMENTARY",532
"2019-2020",09,"YOUNG COUNTY",252901,"GRAHAM ISD",252901105,"GRAHAM EL","Male","ELEMENTARY",606
"2019-2020",09,"YOUNG COUNTY",252901,"GRAHAM ISD",252901001,"GRAHAM H S","Female","HIGH SCHOOL",339
"2019-2020",09,"YOUNG COUNTY",252901,"GRAHAM ISD",252901001,"GRAHAM H S","Male","HIGH SCHOOL",302
"2019-2020",09,"YOUNG COUNTY",252901,"GRAHAM ISD",252901041,"GRAHAM J H","Female","MIDDLE SCHOOL","<280"
"2019-2020",09,"YOUNG COUNTY",252901,"GRAHAM ISD",252901041,"GRAHAM J H","Male","MIDDLE SCHOOL","<280"
"2019-2020",09,"YOUNG COUNTY",252901,"GRAHAM ISD",252901002,"GRAHAM LEARNING CTR","Female","HIGH SCHOOL","<10"
"2019-2020",09,"YOUNG COUNTY",252901,"GRAHAM ISD",252901002,"GRAHAM LEARNING CTR","Male","HIGH SCHOOL","<10"
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901102,"ACTON EL","Female","ELEMENTARY",401
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901102,"ACTON EL","Male","ELEMENTARY",481
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901042,"ACTON MIDDLE","Female","MIDDLE SCHOOL",453
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901042,"ACTON MIDDLE","Male","MIDDLE SCHOOL",491
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901104,"EMMA ROBERSON EL","Female","ELEMENTARY",228
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901104,"EMMA ROBERSON EL","Male","ELEMENTARY",255
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901001,"GRANBURY H S","Female","HIGH SCHOOL",971
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901001,"GRANBURY H S","Male","HIGH SCHOOL",1058
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901041,"GRANBURY MIDDLE","Female","MIDDLE SCHOOL",396
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901041,"GRANBURY MIDDLE","Male","MIDDLE SCHOOL",430
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901108,"JOHN AND LYNN BRAWNER INT","Female","ELEMENTARY",190
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901108,"JOHN AND LYNN BRAWNER INT","Male","ELEMENTARY",202
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901107,"MAMBRINO SCHOOL","Female","ELEMENTARY",376
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901107,"MAMBRINO SCHOOL","Male","ELEMENTARY",397
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901105,"NETTIE BACCUS EL","Female","ELEMENTARY",241
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901105,"NETTIE BACCUS EL","Male","ELEMENTARY",280
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901106,"OAK WOODS SCHOOL","Female","ELEMENTARY",278
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901106,"OAK WOODS SCHOOL","Male","ELEMENTARY",305
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901002,"STARS ACCELERATED H S","Female","HIGH SCHOOL",17
"2019-2020",11,"HOOD COUNTY",111901,"GRANBURY ISD",111901002,"STARS ACCELERATED H S","Male","HIGH SCHOOL",24
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910045,"ANDREW JACKSON MIDDLE","Female","JUNIOR HIGH SCHOOL",497
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910045,"ANDREW JACKSON MIDDLE","Male","JUNIOR HIGH SCHOOL",476
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910134,"BONHAM EES","Female","ELEMENTARY",184
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910134,"BONHAM EES","Male","ELEMENTARY",227
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910123,"COLIN POWELL EL","Female","ELEMENTARY",255
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910123,"COLIN POWELL EL","Male","ELEMENTARY",250
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910138,"CROCKETT EARLY EDUCATION SCHOOL","Female","ELEMENTARY",319
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910138,"CROCKETT EARLY EDUCATION SCHOOL","Male","ELEMENTARY",311
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910009,"CROSSWINDS ACCELERATED H S","Female","ELEMENTARY / SECONDARY",230
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910009,"CROSSWINDS ACCELERATED H S","Male","ELEMENTARY / SECONDARY",246
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910104,"DAVID DANIELS EL ACADEMY OF SCIENC","Female","ELEMENTARY",226
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910104,"DAVID DANIELS EL ACADEMY OF SCIENC","Male","ELEMENTARY",211
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910041,"DIGITAL ARTS & TECHNOLOGY ACADEMY","Female","JUNIOR HIGH SCHOOL",359
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910041,"DIGITAL ARTS & TECHNOLOGY ACADEMY","Male","JUNIOR HIGH SCHOOL",397
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910113,"DWIGHT D EISENHOWER EL","Female","ELEMENTARY",326
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910113,"DWIGHT D EISENHOWER EL","Male","ELEMENTARY",305
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910109,"ELLEN OCHOA STEM ACADEMY AT BEN MI","Female","ELEMENTARY",354
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910109,"ELLEN OCHOA STEM ACADEMY AT BEN MI","Male","ELEMENTARY",384
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910126,"ERVIN C WHITT EL","Female","ELEMENTARY",317
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910126,"ERVIN C WHITT EL","Male","ELEMENTARY",295
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910106,"FLORENCE HILL EL","Female","ELEMENTARY",265
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910106,"FLORENCE HILL EL","Male","ELEMENTARY",318
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910121,"GARNER FINE ARTS ACADEMY","Female","ELEMENTARY",566
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910121,"GARNER FINE ARTS ACADEMY","Male","ELEMENTARY",444
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910122,"GLOBAL LEADERSHIP ACADEMY AT BARBA","Female","ELEMENTARY",205
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910122,"GLOBAL LEADERSHIP ACADEMY AT BARBA","Male","ELEMENTARY",215
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910011,"GRAND PRAIRIE COLLEGIATE INSTITUTE","Female","ELEMENTARY / SECONDARY",133
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910011,"GRAND PRAIRIE COLLEGIATE INSTITUTE","Male","ELEMENTARY / SECONDARY",191
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910001,"GRAND PRAIRIE FINE ARTS ACADEMY","Female","ELEMENTARY / SECONDARY",611
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910001,"GRAND PRAIRIE FINE ARTS ACADEMY","Male","ELEMENTARY / SECONDARY",291
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910002,"GRAND PRAIRIE H S","Female","HIGH SCHOOL",1369
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910002,"GRAND PRAIRIE H S","Male","HIGH SCHOOL",1578
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910047,"HARRY S TRUMAN MIDDLE","Female","JUNIOR HIGH SCHOOL",289
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910047,"HARRY S TRUMAN MIDDLE","Male","JUNIOR HIGH SCHOOL",340
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910124,"HECTOR P GARCIA EL","Female","ELEMENTARY",276
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910124,"HECTOR P GARCIA EL","Male","ELEMENTARY",288
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910131,"HOBBS WILLIAMS EL","Female","ELEMENTARY",299
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910131,"HOBBS WILLIAMS EL","Male","ELEMENTARY",313
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910102,"JAMES BOWIE FINE ARTS ACADEMY","Female","ELEMENTARY",294
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910102,"JAMES BOWIE FINE ARTS ACADEMY","Male","ELEMENTARY",287
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910051,"JAMES FANNIN MIDDLE","Female","JUNIOR HIGH SCHOOL",343
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910051,"JAMES FANNIN MIDDLE","Male","JUNIOR HIGH SCHOOL",386
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910010,"JOHN A DUBISKI CAREER H S","Female","HIGH SCHOOL",888
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910010,"JOHN A DUBISKI CAREER H S","Male","HIGH SCHOOL",732
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910128,"JUAN N SEGUIN EL","Female","ELEMENTARY",178
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910128,"JUAN N SEGUIN EL","Male","ELEMENTARY",234
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910119,"LORENZO DE ZAVALA ENVIRONMENTAL SC","Female","ELEMENTARY",410
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910119,"LORENZO DE ZAVALA ENVIRONMENTAL SC","Male","ELEMENTARY",425
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910004,"LYNDON B JOHNSON DAEP","Female","ELEMENTARY / SECONDARY",22
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910004,"LYNDON B JOHNSON DAEP","Male","ELEMENTARY / SECONDARY",58
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910130,"MIKE MOSELEY EL","Female","ELEMENTARY",310
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910130,"MIKE MOSELEY EL","Male","ELEMENTARY",315
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910007,"P A S S LEARNING CTR","Male","HIGH SCHOOL","<10"
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910132,"ROBERT E LEE EL","Female","ELEMENTARY",231
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910132,"ROBERT E LEE EL","Male","ELEMENTARY",242
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910050,"RONALD W REAGAN MIDDLE","Female","JUNIOR HIGH SCHOOL",425
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910050,"RONALD W REAGAN MIDDLE","Male","JUNIOR HIGH SCHOOL",450
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910125,"SALLYE R MOORE COLLEGE & CAREER PR","Female","ELEMENTARY",310
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910125,"SALLYE R MOORE COLLEGE & CAREER PR","Male","ELEMENTARY",345
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910118,"SAM RAYBURN EL STEAM ACADEMY","Female","ELEMENTARY",267
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910118,"SAM RAYBURN EL STEAM ACADEMY","Male","ELEMENTARY",248
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910135,"SCHOOL FOR THE HIGHLY GIFTED","Female","ELEMENTARY",56
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910135,"SCHOOL FOR THE HIGHLY GIFTED","Male","ELEMENTARY",93
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910003,"SOUTH GRAND PRAIRIE H S","Female","HIGH SCHOOL",1641
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910003,"SOUTH GRAND PRAIRIE H S","Male","HIGH SCHOOL",1681
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910101,"STEPHEN F AUSTIN ENVIRONMENTAL SCI","Female","ELEMENTARY",279
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910101,"STEPHEN F AUSTIN ENVIRONMENTAL SCI","Male","ELEMENTARY",283
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910120,"SUZANNA DICKINSON EL","Female","ELEMENTARY",217
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910120,"SUZANNA DICKINSON EL","Male","ELEMENTARY",198
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910129,"THURGOOD MARSHALL LEADERSHIP ACADE","Female","ELEMENTARY",365
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910129,"THURGOOD MARSHALL LEADERSHIP ACADE","Male","ELEMENTARY",368
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910136,"UPLIFT LEE","Female","ELEMENTARY",122
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910136,"UPLIFT LEE","Male","ELEMENTARY",112
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910055,"UPLIFT LEE SECONDARY AT UPLIFT GRA","Female","MIDDLE SCHOOL","<20"
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910055,"UPLIFT LEE SECONDARY AT UPLIFT GRA","Male","MIDDLE SCHOOL","<20"
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910137,"WILLIAM B TRAVIS WORLD LANGUAGE AC","Female","ELEMENTARY",369
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910137,"WILLIAM B TRAVIS WORLD LANGUAGE AC","Male","ELEMENTARY",404
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910052,"YMLA AT JOHN F KENNEDY MIDDLE","Male","MIDDLE SCHOOL",645
"2019-2020",10,"DALLAS COUNTY",057910,"GRAND PRAIRIE ISD",057910053,"YWLA AT BILL ARNOLD","Female","ELEMENTARY / SECONDARY",837
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD",234904101,"GRAND SALINE EL","Female","ELEMENTARY",158
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD",234904101,"GRAND SALINE EL","Male","ELEMENTARY",164
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD",234904001,"GRAND SALINE H S","Female","HIGH SCHOOL",135
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD",234904001,"GRAND SALINE H S","Male","HIGH SCHOOL",167
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD",234904102,"GRAND SALINE INT","Female","ELEMENTARY",104
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD",234904102,"GRAND SALINE INT","Male","ELEMENTARY",127
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD",234904041,"GRAND SALINE MIDDLE","Female","MIDDLE SCHOOL","<110"
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD",234904041,"GRAND SALINE MIDDLE","Male","MIDDLE SCHOOL","<140"
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD",234904002,"VAN ZANDT CO YOUTH MULTI-SERVICE C","Female","ELEMENTARY / SECONDARY","<10"
"2019-2020",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD",234904002,"VAN ZANDT CO YOUTH MULTI-SERVICE C","Male","ELEMENTARY / SECONDARY","<20"
"2019-2020",18,"WARD COUNTY",238904,"GRANDFALLS-ROYALTY ISD",238904001,"GRANDFALLS-ROYALTY SCHOOL","Female","ELEMENTARY / SECONDARY",89
"2019-2020",18,"WARD COUNTY",238904,"GRANDFALLS-ROYALTY ISD",238904001,"GRANDFALLS-ROYALTY SCHOOL","Male","ELEMENTARY / SECONDARY",93
"2019-2020",11,"JOHNSON COUNTY",126904,"GRANDVIEW ISD",126904102,"GRANDVIEW EL","Female","ELEMENTARY",281
"2019-2020",11,"JOHNSON COUNTY",126904,"GRANDVIEW ISD",126904102,"GRANDVIEW EL","Male","ELEMENTARY",360
"2019-2020",11,"JOHNSON COUNTY",126904,"GRANDVIEW ISD",126904001,"GRANDVIEW H S","Female","HIGH SCHOOL",188
"2019-2020",11,"JOHNSON COUNTY",126904,"GRANDVIEW ISD",126904001,"GRANDVIEW H S","Male","HIGH SCHOOL",221
"2019-2020",11,"JOHNSON COUNTY",126904,"GRANDVIEW ISD",126904041,"GRANDVIEW J H","Female","MIDDLE SCHOOL",141
"2019-2020",11,"JOHNSON COUNTY",126904,"GRANDVIEW ISD",126904041,"GRANDVIEW J H","Male","MIDDLE SCHOOL",163
"2019-2020",16,"GRAY COUNTY",090905,"GRANDVIEW-HOPKINS ISD",090905101,"GRANDVIEW-HOPKINS EL","Female","ELEMENTARY",33
"2019-2020",16,"GRAY COUNTY",090905,"GRANDVIEW-HOPKINS ISD",090905101,"GRANDVIEW-HOPKINS EL","Male","ELEMENTARY",15
"2019-2020",13,"WILLIAMSON COUNTY",246905,"GRANGER ISD",246905001,"GRANGER SCHOOL","Female","ELEMENTARY / SECONDARY",229
"2019-2020",13,"WILLIAMSON COUNTY",246905,"GRANGER ISD",246905001,"GRANGER SCHOOL","Male","ELEMENTARY / SECONDARY",228
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907002,"FAIRVIEW ACCELERATED","Female","HIGH SCHOOL","<10"
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907002,"FAIRVIEW ACCELERATED","Male","HIGH SCHOOL","<10"
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907005,"FAIRVIEW DAEP","Female","HIGH SCHOOL","<10"
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907005,"FAIRVIEW DAEP","Male","HIGH SCHOOL","<10"
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907001,"GRAPE CREEK H S","Female","HIGH SCHOOL",132
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907001,"GRAPE CREEK H S","Male","HIGH SCHOOL",165
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907101,"GRAPE CREEK INT","Female","ELEMENTARY",124
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907101,"GRAPE CREEK INT","Male","ELEMENTARY",153
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907041,"GRAPE CREEK MIDDLE","Female","MIDDLE SCHOOL",122
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907041,"GRAPE CREEK MIDDLE","Male","MIDDLE SCHOOL",167
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907104,"GRAPE CREEK PRI","Female","ELEMENTARY",135
"2019-2020",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD",226907104,"GRAPE CREEK PRI","Male","ELEMENTARY",180
"2019-2020",06,"HOUSTON COUNTY",113902,"GRAPELAND ISD",113902102,"GRAPELAND EL","Female","ELEMENTARY",137
"2019-2020",06,"HOUSTON COUNTY",113902,"GRAPELAND ISD",113902102,"GRAPELAND EL","Male","ELEMENTARY",173
"2019-2020",06,"HOUSTON COUNTY",113902,"GRAPELAND ISD",113902002,"GRAPELAND H S","Female","HIGH SCHOOL",94
"2019-2020",06,"HOUSTON COUNTY",113902,"GRAPELAND ISD",113902002,"GRAPELAND H S","Male","HIGH SCHOOL",96
"2019-2020",06,"HOUSTON COUNTY",113902,"GRAPELAND ISD",113902041,"GRAPELAND J H","Female","MIDDLE SCHOOL",45
"2019-2020",06,"HOUSTON COUNTY",113902,"GRAPELAND ISD",113902041,"GRAPELAND J H","Male","MIDDLE SCHOOL",72
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906106,"BEAR CREEK EL","Female","ELEMENTARY",305
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906106,"BEAR CREEK EL","Male","ELEMENTARY",324
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906108,"BRANSFORD EL","Female","ELEMENTARY",211
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906108,"BRANSFORD EL","Male","ELEMENTARY",235
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906101,"CANNON EL","Female","ELEMENTARY",277
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906101,"CANNON EL","Male","ELEMENTARY",299
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906102,"COLLEYVILLE EL","Female","ELEMENTARY",256
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906102,"COLLEYVILLE EL","Male","ELEMENTARY",261
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906004,"COLLEYVILLE HERITAGE H S","Female","HIGH SCHOOL",953
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906004,"COLLEYVILLE HERITAGE H S","Male","HIGH SCHOOL",979
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906042,"COLLEYVILLE MIDDLE","Female","MIDDLE SCHOOL",327
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906042,"COLLEYVILLE MIDDLE","Male","MIDDLE SCHOOL",316
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906044,"CROSS TIMBERS MIDDLE","Female","MIDDLE SCHOOL",460
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906044,"CROSS TIMBERS MIDDLE","Male","MIDDLE SCHOOL",458
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906103,"DOVE EL","Female","ELEMENTARY",186
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906103,"DOVE EL","Male","ELEMENTARY",205
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906111,"GLENHOPE EL","Female","ELEMENTARY",232
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906111,"GLENHOPE EL","Male","ELEMENTARY",270
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906109,"GRAPEVINE EL","Female","ELEMENTARY",279
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906109,"GRAPEVINE EL","Male","ELEMENTARY",283
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906001,"GRAPEVINE H S","Female","HIGH SCHOOL",921
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906001,"GRAPEVINE H S","Male","HIGH SCHOOL",997
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906041,"GRAPEVINE MIDDLE","Female","MIDDLE SCHOOL",345
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906041,"GRAPEVINE MIDDLE","Male","MIDDLE SCHOOL",398
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906008,"GRAPEVINE-COLLEYVILLE COLLEGIATE A","Female","HIGH SCHOOL",198
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906008,"GRAPEVINE-COLLEYVILLE COLLEGIATE A","Male","HIGH SCHOOL",141
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906107,"HERITAGE EL","Female","ELEMENTARY",298
"2019-2020",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD",220906107,"HERITAGE EL","Male","ELEMENTARY",299
