T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2019-2020

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","GENDER","CHARTER STATUS","ENROLLMENT"
"2019-2020",13,"TRAVIS COUNTY",227826,"MONTESSORI FOR ALL","Female","OPEN ENROLLMENT CHARTER",255
"2019-2020",13,"TRAVIS COUNTY",227826,"MONTESSORI FOR ALL","Male","OPEN ENROLLMENT CHARTER",223
"2019-2020",06,"MONTGOMERY COUNTY",170903,"MONTGOMERY ISD","Female","TRADITIONAL ISD/CSD",4365
"2019-2020",06,"MONTGOMERY COUNTY",170903,"MONTGOMERY ISD","Male","TRADITIONAL ISD/CSD",4660
"2019-2020",12,"MCLENNAN COUNTY",161910,"MOODY ISD","Female","TRADITIONAL ISD/CSD",353
"2019-2020",12,"MCLENNAN COUNTY",161910,"MOODY ISD","Male","TRADITIONAL ISD/CSD",341
"2019-2020",14,"SHACKELFORD COUNTY",209902,"MORAN ISD","Female","TRADITIONAL ISD/CSD",59
"2019-2020",14,"SHACKELFORD COUNTY",209902,"MORAN ISD","Male","TRADITIONAL ISD/CSD",53
"2019-2020",12,"BOSQUE COUNTY",018903,"MORGAN ISD","Female","TRADITIONAL ISD/CSD",57
"2019-2020",12,"BOSQUE COUNTY",018903,"MORGAN ISD","Male","TRADITIONAL ISD/CSD",67
"2019-2020",11,"ERATH COUNTY",072910,"MORGAN MILL ISD","Female","TRADITIONAL ISD/CSD",56
"2019-2020",11,"ERATH COUNTY",072910,"MORGAN MILL ISD","Male","TRADITIONAL ISD/CSD",55
"2019-2020",17,"COCHRAN COUNTY",040901,"MORTON ISD","Female","TRADITIONAL ISD/CSD",199
"2019-2020",17,"COCHRAN COUNTY",040901,"MORTON ISD","Male","TRADITIONAL ISD/CSD",200
"2019-2020",17,"MOTLEY COUNTY",173901,"MOTLEY COUNTY ISD","Female","TRADITIONAL ISD/CSD",70
"2019-2020",17,"MOTLEY COUNTY",173901,"MOTLEY COUNTY ISD","Male","TRADITIONAL ISD/CSD",80
"2019-2020",03,"LAVACA COUNTY",143902,"MOULTON ISD","Female","TRADITIONAL ISD/CSD",148
"2019-2020",03,"LAVACA COUNTY",143902,"MOULTON ISD","Male","TRADITIONAL ISD/CSD",125
"2019-2020",12,"HILL COUNTY",109910,"MOUNT CALM ISD","Female","TRADITIONAL ISD/CSD",98
"2019-2020",12,"HILL COUNTY",109910,"MOUNT CALM ISD","Male","TRADITIONAL ISD/CSD",105
"2019-2020",07,"RUSK COUNTY",201907,"MOUNT ENTERPRISE ISD","Female","TRADITIONAL ISD/CSD",220
"2019-2020",07,"RUSK COUNTY",201907,"MOUNT ENTERPRISE ISD","Male","TRADITIONAL ISD/CSD",205
"2019-2020",08,"TITUS COUNTY",225902,"MOUNT PLEASANT ISD","Female","TRADITIONAL ISD/CSD",2609
"2019-2020",08,"TITUS COUNTY",225902,"MOUNT PLEASANT ISD","Male","TRADITIONAL ISD/CSD",2718
"2019-2020",08,"FRANKLIN COUNTY",080901,"MOUNT VERNON ISD","Female","TRADITIONAL ISD/CSD",777
"2019-2020",08,"FRANKLIN COUNTY",080901,"MOUNT VERNON ISD","Male","TRADITIONAL ISD/CSD",801
"2019-2020",11,"COOKE COUNTY",049902,"MUENSTER ISD","Female","TRADITIONAL ISD/CSD",252
"2019-2020",11,"COOKE COUNTY",049902,"MUENSTER ISD","Male","TRADITIONAL ISD/CSD",283
"2019-2020",17,"BAILEY COUNTY",009901,"MULESHOE ISD","Female","TRADITIONAL ISD/CSD",663
"2019-2020",17,"BAILEY COUNTY",009901,"MULESHOE ISD","Male","TRADITIONAL ISD/CSD",740
"2019-2020",12,"MILLS COUNTY",167902,"MULLIN ISD","Female","TRADITIONAL ISD/CSD",124
"2019-2020",12,"MILLS COUNTY",167902,"MULLIN ISD","Male","TRADITIONAL ISD/CSD",156
"2019-2020",06,"ROBERTSON COUNTY",198906,"MUMFORD ISD","Female","TRADITIONAL ISD/CSD",335
"2019-2020",06,"ROBERTSON COUNTY",198906,"MUMFORD ISD","Male","TRADITIONAL ISD/CSD",290
"2019-2020",09,"KNOX COUNTY",138903,"MUNDAY CISD","Female","TRADITIONAL ISD/CSD",195
"2019-2020",09,"KNOX COUNTY",138903,"MUNDAY CISD","Male","TRADITIONAL ISD/CSD",219
"2019-2020",07,"HENDERSON COUNTY",107908,"MURCHISON ISD","Female","TRADITIONAL ISD/CSD",91
"2019-2020",07,"HENDERSON COUNTY",107908,"MURCHISON ISD","Male","TRADITIONAL ISD/CSD",82
"2019-2020",07,"NACOGDOCHES COUNTY",174904,"NACOGDOCHES ISD","Female","TRADITIONAL ISD/CSD",2937
"2019-2020",07,"NACOGDOCHES COUNTY",174904,"NACOGDOCHES ISD","Male","TRADITIONAL ISD/CSD",3276
"2019-2020",20,"MEDINA COUNTY",163903,"NATALIA ISD","Female","TRADITIONAL ISD/CSD",557
"2019-2020",20,"MEDINA COUNTY",163903,"NATALIA ISD","Male","TRADITIONAL ISD/CSD",526
"2019-2020",20,"GUADALUPE COUNTY",094903,"NAVARRO ISD","Female","TRADITIONAL ISD/CSD",961
"2019-2020",20,"GUADALUPE COUNTY",094903,"NAVARRO ISD","Male","TRADITIONAL ISD/CSD",983
"2019-2020",06,"GRIMES COUNTY",093904,"NAVASOTA ISD","Female","TRADITIONAL ISD/CSD",1474
"2019-2020",06,"GRIMES COUNTY",093904,"NAVASOTA ISD","Male","TRADITIONAL ISD/CSD",1543
"2019-2020",16,"CASTRO COUNTY",035903,"NAZARETH ISD","Female","TRADITIONAL ISD/CSD",119
"2019-2020",16,"CASTRO COUNTY",035903,"NAZARETH ISD","Male","TRADITIONAL ISD/CSD",129
"2019-2020",07,"ANDERSON COUNTY",001906,"NECHES ISD","Female","TRADITIONAL ISD/CSD",183
"2019-2020",07,"ANDERSON COUNTY",001906,"NECHES ISD","Male","TRADITIONAL ISD/CSD",170
"2019-2020",05,"JEFFERSON COUNTY",123905,"NEDERLAND ISD","Female","TRADITIONAL ISD/CSD",2507
"2019-2020",05,"JEFFERSON COUNTY",123905,"NEDERLAND ISD","Male","TRADITIONAL ISD/CSD",2715
"2019-2020",04,"FORT BEND COUNTY",079906,"NEEDVILLE ISD","Female","TRADITIONAL ISD/CSD",1619
"2019-2020",04,"FORT BEND COUNTY",079906,"NEEDVILLE ISD","Male","TRADITIONAL ISD/CSD",1712
"2019-2020",08,"BOWIE COUNTY",019905,"NEW BOSTON ISD","Female","TRADITIONAL ISD/CSD",604
"2019-2020",08,"BOWIE COUNTY",019905,"NEW BOSTON ISD","Male","TRADITIONAL ISD/CSD",633
"2019-2020",13,"COMAL COUNTY",046901,"NEW BRAUNFELS ISD","Female","TRADITIONAL ISD/CSD",4558
"2019-2020",13,"COMAL COUNTY",046901,"NEW BRAUNFELS ISD","Male","TRADITIONAL ISD/CSD",4983
"2019-2020",06,"MONTGOMERY COUNTY",170908,"NEW CANEY ISD","Female","TRADITIONAL ISD/CSD",7764
"2019-2020",06,"MONTGOMERY COUNTY",170908,"NEW CANEY ISD","Male","TRADITIONAL ISD/CSD",8346
"2019-2020",17,"LUBBOCK COUNTY",152902,"NEW DEAL ISD","Female","TRADITIONAL ISD/CSD",384
"2019-2020",17,"LUBBOCK COUNTY",152902,"NEW DEAL ISD","Male","TRADITIONAL ISD/CSD",383
"2019-2020",07,"UPSHUR COUNTY",230906,"NEW DIANA ISD","Female","TRADITIONAL ISD/CSD",549
"2019-2020",07,"UPSHUR COUNTY",230906,"NEW DIANA ISD","Male","TRADITIONAL ISD/CSD",659
"2019-2020",20,"BEXAR COUNTY",015805,"NEW FRONTIERS PUBLIC SCHOOLS INC","Female","OPEN ENROLLMENT CHARTER",330
"2019-2020",20,"BEXAR COUNTY",015805,"NEW FRONTIERS PUBLIC SCHOOLS INC","Male","OPEN ENROLLMENT CHARTER",271
"2019-2020",17,"LYNN COUNTY",153905,"NEW HOME ISD","Female","TRADITIONAL ISD/CSD",224
"2019-2020",17,"LYNN COUNTY",153905,"NEW HOME ISD","Male","TRADITIONAL ISD/CSD",308
"2019-2020",07,"CHEROKEE COUNTY",037908,"NEW SUMMERFIELD ISD","Female","TRADITIONAL ISD/CSD",246
"2019-2020",07,"CHEROKEE COUNTY",037908,"NEW SUMMERFIELD ISD","Male","TRADITIONAL ISD/CSD",295
"2019-2020",06,"WALKER COUNTY",236901,"NEW WAVERLY ISD","Female","TRADITIONAL ISD/CSD",476
"2019-2020",06,"WALKER COUNTY",236901,"NEW WAVERLY ISD","Male","TRADITIONAL ISD/CSD",545
"2019-2020",09,"YOUNG COUNTY",252902,"NEWCASTLE ISD","Female","TRADITIONAL ISD/CSD",90
"2019-2020",09,"YOUNG COUNTY",252902,"NEWCASTLE ISD","Male","TRADITIONAL ISD/CSD",109
"2019-2020",11,"TARRANT COUNTY",220817,"NEWMAN INTERNATIONAL ACADEMY OF AR","Female","OPEN ENROLLMENT CHARTER",1623
"2019-2020",11,"TARRANT COUNTY",220817,"NEWMAN INTERNATIONAL ACADEMY OF AR","Male","OPEN ENROLLMENT CHARTER",1510
"2019-2020",05,"NEWTON COUNTY",176902,"NEWTON ISD","Female","TRADITIONAL ISD/CSD",512
"2019-2020",05,"NEWTON COUNTY",176902,"NEWTON ISD","Male","TRADITIONAL ISD/CSD",535
"2019-2020",13,"GONZALES COUNTY",089903,"NIXON-SMILEY CISD","Female","TRADITIONAL ISD/CSD",534
"2019-2020",13,"GONZALES COUNTY",089903,"NIXON-SMILEY CISD","Male","TRADITIONAL ISD/CSD",549
"2019-2020",09,"MONTAGUE COUNTY",169902,"NOCONA ISD","Female","TRADITIONAL ISD/CSD",365
"2019-2020",09,"MONTAGUE COUNTY",169902,"NOCONA ISD","Male","TRADITIONAL ISD/CSD",447
"2019-2020",03,"DEWITT COUNTY",062902,"NORDHEIM ISD","Female","TRADITIONAL ISD/CSD",81
"2019-2020",03,"DEWITT COUNTY",062902,"NORDHEIM ISD","Male","TRADITIONAL ISD/CSD",72
"2019-2020",06,"LEON COUNTY",145906,"NORMANGEE ISD","Female","TRADITIONAL ISD/CSD",276
"2019-2020",06,"LEON COUNTY",145906,"NORMANGEE ISD","Male","TRADITIONAL ISD/CSD",324
"2019-2020",20,"BEXAR COUNTY",015910,"NORTH EAST ISD","Female","TRADITIONAL ISD/CSD",31366
"2019-2020",20,"BEXAR COUNTY",015910,"NORTH EAST ISD","Male","TRADITIONAL ISD/CSD",33173
"2019-2020",08,"HOPKINS COUNTY",112906,"NORTH HOPKINS ISD","Female","TRADITIONAL ISD/CSD",279
"2019-2020",08,"HOPKINS COUNTY",112906,"NORTH HOPKINS ISD","Male","TRADITIONAL ISD/CSD",262
"2019-2020",08,"LAMAR COUNTY",139911,"NORTH LAMAR ISD","Female","TRADITIONAL ISD/CSD",1204
"2019-2020",08,"LAMAR COUNTY",139911,"NORTH LAMAR ISD","Male","TRADITIONAL ISD/CSD",1237
"2019-2020",11,"DENTON COUNTY",061802,"NORTH TEXAS COLLEGIATE ACADEMY","Female","OPEN ENROLLMENT CHARTER",334
"2019-2020",11,"DENTON COUNTY",061802,"NORTH TEXAS COLLEGIATE ACADEMY","Male","OPEN ENROLLMENT CHARTER",318
"2019-2020",06,"MADISON COUNTY",154903,"NORTH ZULCH ISD","Female","TRADITIONAL ISD/CSD",150
"2019-2020",06,"MADISON COUNTY",154903,"NORTH ZULCH ISD","Male","TRADITIONAL ISD/CSD",150
"2019-2020",20,"BEXAR COUNTY",015915,"NORTHSIDE ISD","Female","TRADITIONAL ISD/CSD",52317
"2019-2020",09,"WILBARGER COUNTY",244905,"NORTHSIDE ISD","Female","TRADITIONAL ISD/CSD",120
"2019-2020",20,"BEXAR COUNTY",015915,"NORTHSIDE ISD","Male","TRADITIONAL ISD/CSD",55500
"2019-2020",09,"WILBARGER COUNTY",244905,"NORTHSIDE ISD","Male","TRADITIONAL ISD/CSD",110
"2019-2020",11,"DENTON COUNTY",061911,"NORTHWEST ISD","Female","TRADITIONAL ISD/CSD",12326
"2019-2020",11,"DENTON COUNTY",061911,"NORTHWEST ISD","Male","TRADITIONAL ISD/CSD",12714
"2019-2020",10,"DALLAS COUNTY",057809,"NOVA ACADEMY","Female","OPEN ENROLLMENT CHARTER",79
"2019-2020",10,"DALLAS COUNTY",057809,"NOVA ACADEMY","Male","OPEN ENROLLMENT CHARTER",57
"2019-2020",10,"DALLAS COUNTY",057827,"NOVA ACADEMY SOUTHEAST","Female","OPEN ENROLLMENT CHARTER",330
"2019-2020",10,"DALLAS COUNTY",057827,"NOVA ACADEMY SOUTHEAST","Male","OPEN ENROLLMENT CHARTER",328
"2019-2020",15,"EDWARDS COUNTY",069902,"NUECES CANYON CISD","Female","TRADITIONAL ISD/CSD",147
"2019-2020",15,"EDWARDS COUNTY",069902,"NUECES CANYON CISD","Male","TRADITIONAL ISD/CSD",136
"2019-2020",03,"VICTORIA COUNTY",235904,"NURSERY ISD","Female","TRADITIONAL ISD/CSD",78
"2019-2020",03,"VICTORIA COUNTY",235904,"NURSERY ISD","Male","TRADITIONAL ISD/CSD",69
"2019-2020",13,"TRAVIS COUNTY",227804,"NYOS CHARTER SCHOOL","Female","OPEN ENROLLMENT CHARTER",518
"2019-2020",13,"TRAVIS COUNTY",227804,"NYOS CHARTER SCHOOL","Male","OPEN ENROLLMENT CHARTER",543
"2019-2020",17,"LYNN COUNTY",153903,"O'DONNELL ISD","Female","TRADITIONAL ISD/CSD",149
"2019-2020",17,"LYNN COUNTY",153903,"O'DONNELL ISD","Male","TRADITIONAL ISD/CSD",154
"2019-2020",06,"LEON COUNTY",145907,"OAKWOOD ISD","Female","TRADITIONAL ISD/CSD",86
"2019-2020",06,"LEON COUNTY",145907,"OAKWOOD ISD","Male","TRADITIONAL ISD/CSD",103
"2019-2020",02,"SAN PATRICIO COUNTY",205905,"ODEM-EDROY ISD","Female","TRADITIONAL ISD/CSD",433
"2019-2020",02,"SAN PATRICIO COUNTY",205905,"ODEM-EDROY ISD","Male","TRADITIONAL ISD/CSD",420
"2019-2020",04,"GALVESTON COUNTY",084802,"ODYSSEY ACADEMY INC","Female","OPEN ENROLLMENT CHARTER",616
"2019-2020",04,"GALVESTON COUNTY",084802,"ODYSSEY ACADEMY INC","Male","OPEN ENROLLMENT CHARTER",584
"2019-2020",12,"CORYELL COUNTY",050904,"OGLESBY ISD","Female","TRADITIONAL ISD/CSD",80
"2019-2020",12,"CORYELL COUNTY",050904,"OGLESBY ISD","Male","TRADITIONAL ISD/CSD",85
"2019-2020",15,"RUNNELS COUNTY",200906,"OLFEN ISD","Female","TRADITIONAL ISD/CSD",54
"2019-2020",15,"RUNNELS COUNTY",200906,"OLFEN ISD","Male","TRADITIONAL ISD/CSD",69
"2019-2020",09,"YOUNG COUNTY",252903,"OLNEY ISD","Female","TRADITIONAL ISD/CSD",307
"2019-2020",09,"YOUNG COUNTY",252903,"OLNEY ISD","Male","TRADITIONAL ISD/CSD",350
"2019-2020",17,"LAMB COUNTY",140905,"OLTON ISD","Female","TRADITIONAL ISD/CSD",291
"2019-2020",17,"LAMB COUNTY",140905,"OLTON ISD","Male","TRADITIONAL ISD/CSD",308
"2019-2020",06,"POLK COUNTY",187910,"ONALASKA ISD","Female","TRADITIONAL ISD/CSD",574
"2019-2020",06,"POLK COUNTY",187910,"ONALASKA ISD","Male","TRADITIONAL ISD/CSD",569
"2019-2020",02,"JIM WELLS COUNTY",125903,"ORANGE GROVE ISD","Female","TRADITIONAL ISD/CSD",882
"2019-2020",02,"JIM WELLS COUNTY",125903,"ORANGE GROVE ISD","Male","TRADITIONAL ISD/CSD",948
"2019-2020",05,"ORANGE COUNTY",181905,"ORANGEFIELD ISD","Female","TRADITIONAL ISD/CSD",831
"2019-2020",05,"ORANGE COUNTY",181905,"ORANGEFIELD ISD","Male","TRADITIONAL ISD/CSD",991
"2019-2020",07,"UPSHUR COUNTY",230903,"ORE CITY ISD","Female","TRADITIONAL ISD/CSD",468
"2019-2020",07,"UPSHUR COUNTY",230903,"ORE CITY ISD","Male","TRADITIONAL ISD/CSD",508
"2019-2020",12,"BELL COUNTY",014804,"ORENDA CHARTER SCHOOL","Female","OPEN ENROLLMENT CHARTER",862
"2019-2020",12,"BELL COUNTY",014804,"ORENDA CHARTER SCHOOL","Male","OPEN ENROLLMENT CHARTER",967
"2019-2020",07,"RUSK COUNTY",201908,"OVERTON ISD","Female","TRADITIONAL ISD/CSD",240
"2019-2020",07,"RUSK COUNTY",201908,"OVERTON ISD","Male","TRADITIONAL ISD/CSD",264
"2019-2020",17,"COTTLE COUNTY",051901,"PADUCAH ISD","Female","TRADITIONAL ISD/CSD",91
"2019-2020",17,"COTTLE COUNTY",051901,"PADUCAH ISD","Male","TRADITIONAL ISD/CSD",109
"2019-2020",14,"HASKELL COUNTY",104907,"PAINT CREEK ISD","Female","TRADITIONAL ISD/CSD",53
"2019-2020",14,"HASKELL COUNTY",104907,"PAINT CREEK ISD","Male","TRADITIONAL ISD/CSD",51
"2019-2020",15,"CONCHO COUNTY",048903,"PAINT ROCK ISD","Female","TRADITIONAL ISD/CSD",105
"2019-2020",15,"CONCHO COUNTY",048903,"PAINT ROCK ISD","Male","TRADITIONAL ISD/CSD",129
"2019-2020",03,"MATAGORDA COUNTY",158905,"PALACIOS ISD","Female","TRADITIONAL ISD/CSD",685
"2019-2020",03,"MATAGORDA COUNTY",158905,"PALACIOS ISD","Male","TRADITIONAL ISD/CSD",701
"2019-2020",07,"ANDERSON COUNTY",001907,"PALESTINE ISD","Female","TRADITIONAL ISD/CSD",1592
"2019-2020",07,"ANDERSON COUNTY",001907,"PALESTINE ISD","Male","TRADITIONAL ISD/CSD",1844
"2019-2020",10,"ELLIS COUNTY",070910,"PALMER ISD","Female","TRADITIONAL ISD/CSD",625
"2019-2020",10,"ELLIS COUNTY",070910,"PALMER ISD","Male","TRADITIONAL ISD/CSD",641
"2019-2020",11,"PALO PINTO COUNTY",182906,"PALO PINTO ISD","Female","TRADITIONAL ISD/CSD",46
"2019-2020",11,"PALO PINTO COUNTY",182906,"PALO PINTO ISD","Male","TRADITIONAL ISD/CSD",56
"2019-2020",16,"GRAY COUNTY",090904,"PAMPA ISD","Female","TRADITIONAL ISD/CSD",1721
"2019-2020",16,"GRAY COUNTY",090904,"PAMPA ISD","Male","TRADITIONAL ISD/CSD",1837
"2019-2020",16,"CARSON COUNTY",033902,"PANHANDLE ISD","Female","TRADITIONAL ISD/CSD",323
"2019-2020",16,"CARSON COUNTY",033902,"PANHANDLE ISD","Male","TRADITIONAL ISD/CSD",346
"2019-2020",07,"PANOLA COUNTY",183801,"PANOLA CHARTER SCHOOL","Female","OPEN ENROLLMENT CHARTER",83
"2019-2020",07,"PANOLA COUNTY",183801,"PANOLA CHARTER SCHOOL","Male","OPEN ENROLLMENT CHARTER",75
"2019-2020",15,"COLEMAN COUNTY",042905,"PANTHER CREEK CISD","Female","TRADITIONAL ISD/CSD",79
"2019-2020",15,"COLEMAN COUNTY",042905,"PANTHER CREEK CISD","Male","TRADITIONAL ISD/CSD",77
"2019-2020",11,"WISE COUNTY",249906,"PARADISE ISD","Female","TRADITIONAL ISD/CSD",585
"2019-2020",11,"WISE COUNTY",249906,"PARADISE ISD","Male","TRADITIONAL ISD/CSD",651
"2019-2020",08,"LAMAR COUNTY",139909,"PARIS ISD","Female","TRADITIONAL ISD/CSD",1941
"2019-2020",08,"LAMAR COUNTY",139909,"PARIS ISD","Male","TRADITIONAL ISD/CSD",2023
"2019-2020",04,"HARRIS COUNTY",101917,"PASADENA ISD","Female","TRADITIONAL ISD/CSD",25573
"2019-2020",04,"HARRIS COUNTY",101917,"PASADENA ISD","Male","TRADITIONAL ISD/CSD",27305
"2019-2020",17,"DICKENS COUNTY",063906,"PATTON SPRINGS ISD","Female","TRADITIONAL ISD/CSD",47
"2019-2020",17,"DICKENS COUNTY",063906,"PATTON SPRINGS ISD","Male","TRADITIONAL ISD/CSD",52
"2019-2020",02,"BEE COUNTY",013902,"PAWNEE ISD","Female","TRADITIONAL ISD/CSD",230
"2019-2020",02,"BEE COUNTY",013902,"PAWNEE ISD","Male","TRADITIONAL ISD/CSD",292
"2019-2020",04,"BRAZORIA COUNTY",020908,"PEARLAND ISD","Female","TRADITIONAL ISD/CSD",10431
"2019-2020",04,"BRAZORIA COUNTY",020908,"PEARLAND ISD","Male","TRADITIONAL ISD/CSD",11329
"2019-2020",20,"FRIO COUNTY",082903,"PEARSALL ISD","Female","TRADITIONAL ISD/CSD",1062
"2019-2020",20,"FRIO COUNTY",082903,"PEARSALL ISD","Male","TRADITIONAL ISD/CSD",1112
"2019-2020",11,"PARKER COUNTY",184908,"PEASTER ISD","Female","TRADITIONAL ISD/CSD",619
"2019-2020",11,"PARKER COUNTY",184908,"PEASTER ISD","Male","TRADITIONAL ISD/CSD",703
"2019-2020",18,"REEVES COUNTY",195901,"PECOS-BARSTOW-TOYAH ISD","Female","TRADITIONAL ISD/CSD",1379
"2019-2020",18,"REEVES COUNTY",195901,"PECOS-BARSTOW-TOYAH ISD","Male","TRADITIONAL ISD/CSD",1500
"2019-2020",10,"DALLAS COUNTY",057802,"PEGASUS SCHOOL OF LIBERAL ARTS AND","Female","OPEN ENROLLMENT CHARTER",322
"2019-2020",10,"DALLAS COUNTY",057802,"PEGASUS SCHOOL OF LIBERAL ARTS AND","Male","OPEN ENROLLMENT CHARTER",303
"2019-2020",12,"HILL COUNTY",109914,"PENELOPE ISD","Female","TRADITIONAL ISD/CSD",94
"2019-2020",12,"HILL COUNTY",109914,"PENELOPE ISD","Male","TRADITIONAL ISD/CSD",110
"2019-2020",09,"JACK COUNTY",119903,"PERRIN-WHITT CISD","Female","TRADITIONAL ISD/CSD",137
"2019-2020",09,"JACK COUNTY",119903,"PERRIN-WHITT CISD","Male","TRADITIONAL ISD/CSD",182
"2019-2020",16,"OCHILTREE COUNTY",179901,"PERRYTON ISD","Female","TRADITIONAL ISD/CSD",1103
"2019-2020",16,"OCHILTREE COUNTY",179901,"PERRYTON ISD","Male","TRADITIONAL ISD/CSD",1110
"2019-2020",17,"HALE COUNTY",095904,"PETERSBURG ISD","Female","TRADITIONAL ISD/CSD",151
"2019-2020",17,"HALE COUNTY",095904,"PETERSBURG ISD","Male","TRADITIONAL ISD/CSD",140
"2019-2020",09,"CLAY COUNTY",039903,"PETROLIA CISD","Female","TRADITIONAL ISD/CSD",205
"2019-2020",09,"CLAY COUNTY",039903,"PETROLIA CISD","Male","TRADITIONAL ISD/CSD",245
"2019-2020",02,"BEE COUNTY",013903,"PETTUS ISD","Female","TRADITIONAL ISD/CSD",194
"2019-2020",02,"BEE COUNTY",013903,"PETTUS ISD","Male","TRADITIONAL ISD/CSD",203
"2019-2020",08,"MORRIS COUNTY",172905,"PEWITT CISD","Female","TRADITIONAL ISD/CSD",410
"2019-2020",08,"MORRIS COUNTY",172905,"PEWITT CISD","Male","TRADITIONAL ISD/CSD",462
"2019-2020",13,"TRAVIS COUNTY",227904,"PFLUGERVILLE ISD","Female","TRADITIONAL ISD/CSD",12752
"2019-2020",13,"TRAVIS COUNTY",227904,"PFLUGERVILLE ISD","Male","TRADITIONAL ISD/CSD",13648
"2019-2020",01,"HIDALGO COUNTY",108909,"PHARR-SAN JUAN-ALAMO ISD","Female","TRADITIONAL ISD/CSD",15849
"2019-2020",01,"HIDALGO COUNTY",108909,"PHARR-SAN JUAN-ALAMO ISD","Male","TRADITIONAL ISD/CSD",16563
"2019-2020",11,"DENTON COUNTY",061903,"PILOT POINT ISD","Female","TRADITIONAL ISD/CSD",618
"2019-2020",11,"DENTON COUNTY",061903,"PILOT POINT ISD","Male","TRADITIONAL ISD/CSD",741
"2019-2020",07,"GREGG COUNTY",092904,"PINE TREE ISD","Female","TRADITIONAL ISD/CSD",2187
"2019-2020",07,"GREGG COUNTY",092904,"PINE TREE ISD","Male","TRADITIONAL ISD/CSD",2379
"2019-2020",07,"ANGELINA COUNTY",003801,"PINEYWOODS COMMUNITY ACADEMY","Female","OPEN ENROLLMENT CHARTER",542
"2019-2020",07,"ANGELINA COUNTY",003801,"PINEYWOODS COMMUNITY ACADEMY","Male","OPEN ENROLLMENT CHARTER",499
"2019-2020",10,"DALLAS COUNTY",057850,"PIONEER TECHNOLOGY & ARTS ACADEMY","Female","OPEN ENROLLMENT CHARTER",597
"2019-2020",10,"DALLAS COUNTY",057850,"PIONEER TECHNOLOGY & ARTS ACADEMY","Male","OPEN ENROLLMENT CHARTER",651
"2019-2020",08,"CAMP COUNTY",032902,"PITTSBURG ISD","Female","TRADITIONAL ISD/CSD",1174
"2019-2020",08,"CAMP COUNTY",032902,"PITTSBURG ISD","Male","TRADITIONAL ISD/CSD",1267
"2019-2020",17,"YOAKUM COUNTY",251902,"PLAINS ISD","Female","TRADITIONAL ISD/CSD",233
"2019-2020",17,"YOAKUM COUNTY",251902,"PLAINS ISD","Male","TRADITIONAL ISD/CSD",249
"2019-2020",17,"HALE COUNTY",095905,"PLAINVIEW ISD","Female","TRADITIONAL ISD/CSD",2597
"2019-2020",17,"HALE COUNTY",095905,"PLAINVIEW ISD","Male","TRADITIONAL ISD/CSD",2650
"2019-2020",10,"COLLIN COUNTY",043910,"PLANO ISD","Female","TRADITIONAL ISD/CSD",25514
"2019-2020",10,"COLLIN COUNTY",043910,"PLANO ISD","Male","TRADITIONAL ISD/CSD",27115
"2019-2020",08,"BOWIE COUNTY",019912,"PLEASANT GROVE ISD","Female","TRADITIONAL ISD/CSD",1086
"2019-2020",08,"BOWIE COUNTY",019912,"PLEASANT GROVE ISD","Male","TRADITIONAL ISD/CSD",1132
"2019-2020",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD","Female","TRADITIONAL ISD/CSD",1737
"2019-2020",20,"ATASCOSA COUNTY",007905,"PLEASANTON ISD","Male","TRADITIONAL ISD/CSD",1835
"2019-2020",16,"HUTCHINSON COUNTY",117904,"PLEMONS-STINNETT-PHILLIPS CISD","Female","TRADITIONAL ISD/CSD",322
"2019-2020",16,"HUTCHINSON COUNTY",117904,"PLEMONS-STINNETT-PHILLIPS CISD","Male","TRADITIONAL ISD/CSD",380
"2019-2020",01,"CAMERON COUNTY",031909,"POINT ISABEL ISD","Female","TRADITIONAL ISD/CSD",1047
"2019-2020",01,"CAMERON COUNTY",031909,"POINT ISABEL ISD","Male","TRADITIONAL ISD/CSD",1128
"2019-2020",11,"DENTON COUNTY",061906,"PONDER ISD","Female","TRADITIONAL ISD/CSD",743
"2019-2020",11,"DENTON COUNTY",061906,"PONDER ISD","Male","TRADITIONAL ISD/CSD",836
"2019-2020",11,"PARKER COUNTY",184901,"POOLVILLE ISD","Female","TRADITIONAL ISD/CSD",276
"2019-2020",11,"PARKER COUNTY",184901,"POOLVILLE ISD","Male","TRADITIONAL ISD/CSD",264
"2019-2020",20,"BEXAR COUNTY",015801,"POR VIDA ACADEMY","Female","OPEN ENROLLMENT CHARTER",117
"2019-2020",20,"BEXAR COUNTY",015801,"POR VIDA ACADEMY","Male","OPEN ENROLLMENT CHARTER",106
"2019-2020",02,"NUECES COUNTY",178908,"PORT ARANSAS ISD","Female","TRADITIONAL ISD/CSD",231
"2019-2020",02,"NUECES COUNTY",178908,"PORT ARANSAS ISD","Male","TRADITIONAL ISD/CSD",277
"2019-2020",05,"JEFFERSON COUNTY",123907,"PORT ARTHUR ISD","Female","TRADITIONAL ISD/CSD",3914
"2019-2020",05,"JEFFERSON COUNTY",123907,"PORT ARTHUR ISD","Male","TRADITIONAL ISD/CSD",4396
"2019-2020",05,"JEFFERSON COUNTY",123908,"PORT NECHES-GROVES ISD","Female","TRADITIONAL ISD/CSD",2552
