T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2018-2019

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","GENDER","CHARTER STATUS","ENROLLMENT"
"2018-2019",20,"KERR COUNTY",133903,"KERRVILLE ISD","MALE","TRADITIONAL ISD/CSD",2554
"2018-2019",20,"KERR COUNTY",133904,"INGRAM ISD","FEMALE","TRADITIONAL ISD/CSD",606
"2018-2019",20,"KERR COUNTY",133904,"INGRAM ISD","MALE","TRADITIONAL ISD/CSD",562
"2018-2019",20,"KERR COUNTY",133905,"DIVIDE ISD","FEMALE","TRADITIONAL ISD/CSD",10
"2018-2019",20,"KERR COUNTY",133905,"DIVIDE ISD","MALE","TRADITIONAL ISD/CSD",11
"2018-2019",15,"KIMBLE COUNTY",134901,"JUNCTION ISD","FEMALE","TRADITIONAL ISD/CSD",301
"2018-2019",15,"KIMBLE COUNTY",134901,"JUNCTION ISD","MALE","TRADITIONAL ISD/CSD",304
"2018-2019",17,"KING COUNTY",135001,"GUTHRIE CSD","FEMALE","TRADITIONAL ISD/CSD",62
"2018-2019",17,"KING COUNTY",135001,"GUTHRIE CSD","MALE","TRADITIONAL ISD/CSD",44
"2018-2019",20,"KINNEY COUNTY",136901,"BRACKETT ISD","FEMALE","TRADITIONAL ISD/CSD",264
"2018-2019",20,"KINNEY COUNTY",136901,"BRACKETT ISD","MALE","TRADITIONAL ISD/CSD",296
"2018-2019",02,"KLEBERG COUNTY",137901,"KINGSVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",1615
"2018-2019",02,"KLEBERG COUNTY",137901,"KINGSVILLE ISD","MALE","TRADITIONAL ISD/CSD",1701
"2018-2019",02,"KLEBERG COUNTY",137902,"RICARDO ISD","FEMALE","TRADITIONAL ISD/CSD",356
"2018-2019",02,"KLEBERG COUNTY",137902,"RICARDO ISD","MALE","TRADITIONAL ISD/CSD",333
"2018-2019",02,"KLEBERG COUNTY",137903,"RIVIERA ISD","FEMALE","TRADITIONAL ISD/CSD",217
"2018-2019",02,"KLEBERG COUNTY",137903,"RIVIERA ISD","MALE","TRADITIONAL ISD/CSD",227
"2018-2019",02,"KLEBERG COUNTY",137904,"SANTA GERTRUDIS ISD","FEMALE","TRADITIONAL ISD/CSD",416
"2018-2019",02,"KLEBERG COUNTY",137904,"SANTA GERTRUDIS ISD","MALE","TRADITIONAL ISD/CSD",388
"2018-2019",09,"KNOX COUNTY",138902,"KNOX CITY-O'BRIEN CISD","FEMALE","TRADITIONAL ISD/CSD",148
"2018-2019",09,"KNOX COUNTY",138902,"KNOX CITY-O'BRIEN CISD","MALE","TRADITIONAL ISD/CSD",121
"2018-2019",09,"KNOX COUNTY",138903,"MUNDAY CISD","FEMALE","TRADITIONAL ISD/CSD",195
"2018-2019",09,"KNOX COUNTY",138903,"MUNDAY CISD","MALE","TRADITIONAL ISD/CSD",197
"2018-2019",09,"KNOX COUNTY",138904,"BENJAMIN ISD","FEMALE","TRADITIONAL ISD/CSD",61
"2018-2019",09,"KNOX COUNTY",138904,"BENJAMIN ISD","MALE","TRADITIONAL ISD/CSD",57
"2018-2019",08,"LAMAR COUNTY",139905,"CHISUM ISD","FEMALE","TRADITIONAL ISD/CSD",475
"2018-2019",08,"LAMAR COUNTY",139905,"CHISUM ISD","MALE","TRADITIONAL ISD/CSD",469
"2018-2019",08,"LAMAR COUNTY",139908,"ROXTON ISD","FEMALE","TRADITIONAL ISD/CSD",57
"2018-2019",08,"LAMAR COUNTY",139908,"ROXTON ISD","MALE","TRADITIONAL ISD/CSD",80
"2018-2019",08,"LAMAR COUNTY",139909,"PARIS ISD","FEMALE","TRADITIONAL ISD/CSD",1858
"2018-2019",08,"LAMAR COUNTY",139909,"PARIS ISD","MALE","TRADITIONAL ISD/CSD",1955
"2018-2019",08,"LAMAR COUNTY",139911,"NORTH LAMAR ISD","FEMALE","TRADITIONAL ISD/CSD",1206
"2018-2019",08,"LAMAR COUNTY",139911,"NORTH LAMAR ISD","MALE","TRADITIONAL ISD/CSD",1250
"2018-2019",08,"LAMAR COUNTY",139912,"PRAIRILAND ISD","FEMALE","TRADITIONAL ISD/CSD",590
"2018-2019",08,"LAMAR COUNTY",139912,"PRAIRILAND ISD","MALE","TRADITIONAL ISD/CSD",556
"2018-2019",17,"LAMB COUNTY",140901,"AMHERST ISD","FEMALE","TRADITIONAL ISD/CSD",66
"2018-2019",17,"LAMB COUNTY",140901,"AMHERST ISD","MALE","TRADITIONAL ISD/CSD",76
"2018-2019",17,"LAMB COUNTY",140904,"LITTLEFIELD ISD","FEMALE","TRADITIONAL ISD/CSD",656
"2018-2019",17,"LAMB COUNTY",140904,"LITTLEFIELD ISD","MALE","TRADITIONAL ISD/CSD",699
"2018-2019",17,"LAMB COUNTY",140905,"OLTON ISD","FEMALE","TRADITIONAL ISD/CSD",283
"2018-2019",17,"LAMB COUNTY",140905,"OLTON ISD","MALE","TRADITIONAL ISD/CSD",308
"2018-2019",17,"LAMB COUNTY",140907,"SPRINGLAKE-EARTH ISD","FEMALE","TRADITIONAL ISD/CSD",155
"2018-2019",17,"LAMB COUNTY",140907,"SPRINGLAKE-EARTH ISD","MALE","TRADITIONAL ISD/CSD",196
"2018-2019",17,"LAMB COUNTY",140908,"SUDAN ISD","FEMALE","TRADITIONAL ISD/CSD",239
"2018-2019",17,"LAMB COUNTY",140908,"SUDAN ISD","MALE","TRADITIONAL ISD/CSD",236
"2018-2019",12,"LAMPASAS COUNTY",141901,"LAMPASAS ISD","FEMALE","TRADITIONAL ISD/CSD",1675
"2018-2019",12,"LAMPASAS COUNTY",141901,"LAMPASAS ISD","MALE","TRADITIONAL ISD/CSD",1683
"2018-2019",12,"LAMPASAS COUNTY",141902,"LOMETA ISD","FEMALE","TRADITIONAL ISD/CSD",148
"2018-2019",12,"LAMPASAS COUNTY",141902,"LOMETA ISD","MALE","TRADITIONAL ISD/CSD",141
"2018-2019",20,"LA SALLE COUNTY",142901,"COTULLA ISD","FEMALE","TRADITIONAL ISD/CSD",678
"2018-2019",20,"LA SALLE COUNTY",142901,"COTULLA ISD","MALE","TRADITIONAL ISD/CSD",669
"2018-2019",03,"LAVACA COUNTY",143901,"HALLETTSVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",564
"2018-2019",03,"LAVACA COUNTY",143901,"HALLETTSVILLE ISD","MALE","TRADITIONAL ISD/CSD",567
"2018-2019",03,"LAVACA COUNTY",143902,"MOULTON ISD","FEMALE","TRADITIONAL ISD/CSD",149
"2018-2019",03,"LAVACA COUNTY",143902,"MOULTON ISD","MALE","TRADITIONAL ISD/CSD",130
"2018-2019",03,"LAVACA COUNTY",143903,"SHINER ISD","FEMALE","TRADITIONAL ISD/CSD",322
"2018-2019",03,"LAVACA COUNTY",143903,"SHINER ISD","MALE","TRADITIONAL ISD/CSD",344
"2018-2019",03,"LAVACA COUNTY",143904,"VYSEHRAD ISD","FEMALE","TRADITIONAL ISD/CSD",67
"2018-2019",03,"LAVACA COUNTY",143904,"VYSEHRAD ISD","MALE","TRADITIONAL ISD/CSD",59
"2018-2019",03,"LAVACA COUNTY",143905,"SWEET HOME ISD","FEMALE","TRADITIONAL ISD/CSD",66
"2018-2019",03,"LAVACA COUNTY",143905,"SWEET HOME ISD","MALE","TRADITIONAL ISD/CSD",77
"2018-2019",03,"LAVACA COUNTY",143906,"EZZELL ISD","FEMALE","TRADITIONAL ISD/CSD",55
"2018-2019",03,"LAVACA COUNTY",143906,"EZZELL ISD","MALE","TRADITIONAL ISD/CSD",37
"2018-2019",13,"LEE COUNTY",144901,"GIDDINGS ISD","FEMALE","TRADITIONAL ISD/CSD",920
"2018-2019",13,"LEE COUNTY",144901,"GIDDINGS ISD","MALE","TRADITIONAL ISD/CSD",951
"2018-2019",13,"LEE COUNTY",144902,"LEXINGTON ISD","FEMALE","TRADITIONAL ISD/CSD",526
"2018-2019",13,"LEE COUNTY",144902,"LEXINGTON ISD","MALE","TRADITIONAL ISD/CSD",500
"2018-2019",13,"LEE COUNTY",144903,"DIME BOX ISD","FEMALE","TRADITIONAL ISD/CSD",82
"2018-2019",13,"LEE COUNTY",144903,"DIME BOX ISD","MALE","TRADITIONAL ISD/CSD",71
"2018-2019",06,"LEON COUNTY",145901,"BUFFALO ISD","FEMALE","TRADITIONAL ISD/CSD",446
"2018-2019",06,"LEON COUNTY",145901,"BUFFALO ISD","MALE","TRADITIONAL ISD/CSD",499
"2018-2019",06,"LEON COUNTY",145902,"CENTERVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",335
"2018-2019",06,"LEON COUNTY",145902,"CENTERVILLE ISD","MALE","TRADITIONAL ISD/CSD",321
"2018-2019",06,"LEON COUNTY",145906,"NORMANGEE ISD","FEMALE","TRADITIONAL ISD/CSD",282
"2018-2019",06,"LEON COUNTY",145906,"NORMANGEE ISD","MALE","TRADITIONAL ISD/CSD",323
"2018-2019",06,"LEON COUNTY",145907,"OAKWOOD ISD","FEMALE","TRADITIONAL ISD/CSD",90
"2018-2019",06,"LEON COUNTY",145907,"OAKWOOD ISD","MALE","TRADITIONAL ISD/CSD",109
"2018-2019",06,"LEON COUNTY",145911,"LEON ISD","FEMALE","TRADITIONAL ISD/CSD",386
"2018-2019",06,"LEON COUNTY",145911,"LEON ISD","MALE","TRADITIONAL ISD/CSD",360
"2018-2019",04,"LIBERTY COUNTY",146901,"CLEVELAND ISD","FEMALE","TRADITIONAL ISD/CSD",3131
"2018-2019",04,"LIBERTY COUNTY",146901,"CLEVELAND ISD","MALE","TRADITIONAL ISD/CSD",3453
"2018-2019",04,"LIBERTY COUNTY",146902,"DAYTON ISD","FEMALE","TRADITIONAL ISD/CSD",2539
"2018-2019",04,"LIBERTY COUNTY",146902,"DAYTON ISD","MALE","TRADITIONAL ISD/CSD",2879
"2018-2019",04,"LIBERTY COUNTY",146903,"DEVERS ISD","FEMALE","TRADITIONAL ISD/CSD",81
"2018-2019",04,"LIBERTY COUNTY",146903,"DEVERS ISD","MALE","TRADITIONAL ISD/CSD",95
"2018-2019",04,"LIBERTY COUNTY",146904,"HARDIN ISD","FEMALE","TRADITIONAL ISD/CSD",720
"2018-2019",04,"LIBERTY COUNTY",146904,"HARDIN ISD","MALE","TRADITIONAL ISD/CSD",710
"2018-2019",05,"LIBERTY COUNTY",146905,"HULL-DAISETTA ISD","FEMALE","TRADITIONAL ISD/CSD",219
"2018-2019",05,"LIBERTY COUNTY",146905,"HULL-DAISETTA ISD","MALE","TRADITIONAL ISD/CSD",260
"2018-2019",05,"LIBERTY COUNTY",146906,"LIBERTY ISD","FEMALE","TRADITIONAL ISD/CSD",1089
"2018-2019",05,"LIBERTY COUNTY",146906,"LIBERTY ISD","MALE","TRADITIONAL ISD/CSD",1138
"2018-2019",04,"LIBERTY COUNTY",146907,"TARKINGTON ISD","FEMALE","TRADITIONAL ISD/CSD",875
"2018-2019",04,"LIBERTY COUNTY",146907,"TARKINGTON ISD","MALE","TRADITIONAL ISD/CSD",935
"2018-2019",12,"LIMESTONE COUNTY",147901,"COOLIDGE ISD","FEMALE","TRADITIONAL ISD/CSD",146
"2018-2019",12,"LIMESTONE COUNTY",147901,"COOLIDGE ISD","MALE","TRADITIONAL ISD/CSD",163
"2018-2019",12,"LIMESTONE COUNTY",147902,"GROESBECK ISD","FEMALE","TRADITIONAL ISD/CSD",818
"2018-2019",12,"LIMESTONE COUNTY",147902,"GROESBECK ISD","MALE","TRADITIONAL ISD/CSD",869
"2018-2019",12,"LIMESTONE COUNTY",147903,"MEXIA ISD","FEMALE","TRADITIONAL ISD/CSD",873
"2018-2019",12,"LIMESTONE COUNTY",147903,"MEXIA ISD","MALE","TRADITIONAL ISD/CSD",1019
"2018-2019",16,"LIPSCOMB COUNTY",148901,"BOOKER ISD","FEMALE","TRADITIONAL ISD/CSD",211
"2018-2019",16,"LIPSCOMB COUNTY",148901,"BOOKER ISD","MALE","TRADITIONAL ISD/CSD",185
"2018-2019",16,"LIPSCOMB COUNTY",148902,"FOLLETT ISD","FEMALE","TRADITIONAL ISD/CSD",62
"2018-2019",16,"LIPSCOMB COUNTY",148902,"FOLLETT ISD","MALE","TRADITIONAL ISD/CSD",71
"2018-2019",16,"LIPSCOMB COUNTY",148903,"HIGGINS ISD","FEMALE","TRADITIONAL ISD/CSD",57
"2018-2019",16,"LIPSCOMB COUNTY",148903,"HIGGINS ISD","MALE","TRADITIONAL ISD/CSD",47
"2018-2019",16,"LIPSCOMB COUNTY",148905,"DARROUZETT ISD","FEMALE","TRADITIONAL ISD/CSD",56
"2018-2019",16,"LIPSCOMB COUNTY",148905,"DARROUZETT ISD","MALE","TRADITIONAL ISD/CSD",62
"2018-2019",02,"LIVE OAK COUNTY",149901,"GEORGE WEST ISD","FEMALE","TRADITIONAL ISD/CSD",506
"2018-2019",02,"LIVE OAK COUNTY",149901,"GEORGE WEST ISD","MALE","TRADITIONAL ISD/CSD",573
"2018-2019",02,"LIVE OAK COUNTY",149902,"THREE RIVERS ISD","FEMALE","TRADITIONAL ISD/CSD",302
"2018-2019",02,"LIVE OAK COUNTY",149902,"THREE RIVERS ISD","MALE","TRADITIONAL ISD/CSD",326
"2018-2019",13,"LLANO COUNTY",150901,"LLANO ISD","FEMALE","TRADITIONAL ISD/CSD",836
"2018-2019",13,"LLANO COUNTY",150901,"LLANO ISD","MALE","TRADITIONAL ISD/CSD",944
"2018-2019",17,"LUBBOCK COUNTY",152802,"RISE ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",163
"2018-2019",17,"LUBBOCK COUNTY",152802,"RISE ACADEMY","MALE","OPEN ENROLLMENT CHARTER",137
"2018-2019",17,"LUBBOCK COUNTY",152803,"SOUTH PLAINS ACADEMY CHARTER DISTR","FEMALE","OPEN ENROLLMENT CHARTER",109
"2018-2019",17,"LUBBOCK COUNTY",152803,"SOUTH PLAINS ACADEMY CHARTER DISTR","MALE","OPEN ENROLLMENT CHARTER",107
"2018-2019",17,"LUBBOCK COUNTY",152901,"LUBBOCK ISD","FEMALE","TRADITIONAL ISD/CSD",13560
"2018-2019",17,"LUBBOCK COUNTY",152901,"LUBBOCK ISD","MALE","TRADITIONAL ISD/CSD",14199
"2018-2019",17,"LUBBOCK COUNTY",152902,"NEW DEAL ISD","FEMALE","TRADITIONAL ISD/CSD",402
"2018-2019",17,"LUBBOCK COUNTY",152902,"NEW DEAL ISD","MALE","TRADITIONAL ISD/CSD",384
"2018-2019",17,"LUBBOCK COUNTY",152903,"SLATON ISD","FEMALE","TRADITIONAL ISD/CSD",666
"2018-2019",17,"LUBBOCK COUNTY",152903,"SLATON ISD","MALE","TRADITIONAL ISD/CSD",678
"2018-2019",17,"LUBBOCK COUNTY",152906,"LUBBOCK-COOPER ISD","FEMALE","TRADITIONAL ISD/CSD",3205
"2018-2019",17,"LUBBOCK COUNTY",152906,"LUBBOCK-COOPER ISD","MALE","TRADITIONAL ISD/CSD",3366
"2018-2019",17,"LUBBOCK COUNTY",152907,"FRENSHIP ISD","FEMALE","TRADITIONAL ISD/CSD",4901
"2018-2019",17,"LUBBOCK COUNTY",152907,"FRENSHIP ISD","MALE","TRADITIONAL ISD/CSD",5054
"2018-2019",17,"LUBBOCK COUNTY",152908,"ROOSEVELT ISD","FEMALE","TRADITIONAL ISD/CSD",510
"2018-2019",17,"LUBBOCK COUNTY",152908,"ROOSEVELT ISD","MALE","TRADITIONAL ISD/CSD",556
"2018-2019",17,"LUBBOCK COUNTY",152909,"SHALLOWATER ISD","FEMALE","TRADITIONAL ISD/CSD",833
"2018-2019",17,"LUBBOCK COUNTY",152909,"SHALLOWATER ISD","MALE","TRADITIONAL ISD/CSD",861
"2018-2019",17,"LUBBOCK COUNTY",152910,"IDALOU ISD","FEMALE","TRADITIONAL ISD/CSD",455
"2018-2019",17,"LUBBOCK COUNTY",152910,"IDALOU ISD","MALE","TRADITIONAL ISD/CSD",559
"2018-2019",17,"LYNN COUNTY",153903,"O'DONNELL ISD","FEMALE","TRADITIONAL ISD/CSD",143
"2018-2019",17,"LYNN COUNTY",153903,"O'DONNELL ISD","MALE","TRADITIONAL ISD/CSD",166
"2018-2019",17,"LYNN COUNTY",153904,"TAHOKA ISD","FEMALE","TRADITIONAL ISD/CSD",296
"2018-2019",17,"LYNN COUNTY",153904,"TAHOKA ISD","MALE","TRADITIONAL ISD/CSD",324
"2018-2019",17,"LYNN COUNTY",153905,"NEW HOME ISD","FEMALE","TRADITIONAL ISD/CSD",199
"2018-2019",17,"LYNN COUNTY",153905,"NEW HOME ISD","MALE","TRADITIONAL ISD/CSD",280
"2018-2019",17,"LYNN COUNTY",153907,"WILSON ISD","FEMALE","TRADITIONAL ISD/CSD",50
"2018-2019",17,"LYNN COUNTY",153907,"WILSON ISD","MALE","TRADITIONAL ISD/CSD",53
"2018-2019",06,"MADISON COUNTY",154901,"MADISONVILLE CISD","FEMALE","TRADITIONAL ISD/CSD",1178
"2018-2019",06,"MADISON COUNTY",154901,"MADISONVILLE CISD","MALE","TRADITIONAL ISD/CSD",1221
"2018-2019",06,"MADISON COUNTY",154903,"NORTH ZULCH ISD","FEMALE","TRADITIONAL ISD/CSD",179
"2018-2019",06,"MADISON COUNTY",154903,"NORTH ZULCH ISD","MALE","TRADITIONAL ISD/CSD",160
"2018-2019",08,"MARION COUNTY",155901,"JEFFERSON ISD","FEMALE","TRADITIONAL ISD/CSD",652
"2018-2019",08,"MARION COUNTY",155901,"JEFFERSON ISD","MALE","TRADITIONAL ISD/CSD",672
"2018-2019",18,"MARTIN COUNTY",156902,"STANTON ISD","FEMALE","TRADITIONAL ISD/CSD",509
"2018-2019",18,"MARTIN COUNTY",156902,"STANTON ISD","MALE","TRADITIONAL ISD/CSD",589
"2018-2019",18,"MARTIN COUNTY",156905,"GRADY ISD","FEMALE","TRADITIONAL ISD/CSD",123
"2018-2019",18,"MARTIN COUNTY",156905,"GRADY ISD","MALE","TRADITIONAL ISD/CSD",132
"2018-2019",15,"MASON COUNTY",157901,"MASON ISD","FEMALE","TRADITIONAL ISD/CSD",330
"2018-2019",15,"MASON COUNTY",157901,"MASON ISD","MALE","TRADITIONAL ISD/CSD",385
"2018-2019",03,"MATAGORDA COUNTY",158901,"BAY CITY ISD","FEMALE","TRADITIONAL ISD/CSD",1772
"2018-2019",03,"MATAGORDA COUNTY",158901,"BAY CITY ISD","MALE","TRADITIONAL ISD/CSD",1898
"2018-2019",03,"MATAGORDA COUNTY",158902,"TIDEHAVEN ISD","FEMALE","TRADITIONAL ISD/CSD",470
"2018-2019",03,"MATAGORDA COUNTY",158902,"TIDEHAVEN ISD","MALE","TRADITIONAL ISD/CSD",509
"2018-2019",03,"MATAGORDA COUNTY",158904,"MATAGORDA ISD","FEMALE","TRADITIONAL ISD/CSD",67
"2018-2019",03,"MATAGORDA COUNTY",158904,"MATAGORDA ISD","MALE","TRADITIONAL ISD/CSD",66
"2018-2019",03,"MATAGORDA COUNTY",158905,"PALACIOS ISD","FEMALE","TRADITIONAL ISD/CSD",697
"2018-2019",03,"MATAGORDA COUNTY",158905,"PALACIOS ISD","MALE","TRADITIONAL ISD/CSD",731
"2018-2019",03,"MATAGORDA COUNTY",158906,"VAN VLECK ISD","FEMALE","TRADITIONAL ISD/CSD",507
"2018-2019",03,"MATAGORDA COUNTY",158906,"VAN VLECK ISD","MALE","TRADITIONAL ISD/CSD",538
"2018-2019",20,"MAVERICK COUNTY",159901,"EAGLE PASS ISD","FEMALE","TRADITIONAL ISD/CSD",7057
"2018-2019",20,"MAVERICK COUNTY",159901,"EAGLE PASS ISD","MALE","TRADITIONAL ISD/CSD",7504
"2018-2019",15,"MCCULLOCH COUNTY",160901,"BRADY ISD","FEMALE","TRADITIONAL ISD/CSD",515
"2018-2019",15,"MCCULLOCH COUNTY",160901,"BRADY ISD","MALE","TRADITIONAL ISD/CSD",631
"2018-2019",15,"MCCULLOCH COUNTY",160904,"ROCHELLE ISD","FEMALE","TRADITIONAL ISD/CSD",86
"2018-2019",15,"MCCULLOCH COUNTY",160904,"ROCHELLE ISD","MALE","TRADITIONAL ISD/CSD",93
"2018-2019",15,"MCCULLOCH COUNTY",160905,"LOHN ISD","FEMALE","TRADITIONAL ISD/CSD",38
"2018-2019",15,"MCCULLOCH COUNTY",160905,"LOHN ISD","MALE","TRADITIONAL ISD/CSD",37
"2018-2019",12,"MCLENNAN COUNTY",161801,"WACO CHARTER SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",107
"2018-2019",12,"MCLENNAN COUNTY",161801,"WACO CHARTER SCHOOL","MALE","OPEN ENROLLMENT CHARTER",105
"2018-2019",12,"MCLENNAN COUNTY",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",428
"2018-2019",12,"MCLENNAN COUNTY",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL","MALE","OPEN ENROLLMENT CHARTER",391
"2018-2019",12,"MCLENNAN COUNTY",161807,"HARMONY SCIENCE ACAD (WACO)","FEMALE","OPEN ENROLLMENT CHARTER",4758
"2018-2019",12,"MCLENNAN COUNTY",161807,"HARMONY SCIENCE ACAD (WACO)","MALE","OPEN ENROLLMENT CHARTER",5005
"2018-2019",12,"MCLENNAN COUNTY",161901,"CRAWFORD ISD","FEMALE","TRADITIONAL ISD/CSD",301
"2018-2019",12,"MCLENNAN COUNTY",161901,"CRAWFORD ISD","MALE","TRADITIONAL ISD/CSD",284
"2018-2019",12,"MCLENNAN COUNTY",161903,"MIDWAY ISD","FEMALE","TRADITIONAL ISD/CSD",4046
"2018-2019",12,"MCLENNAN COUNTY",161903,"MIDWAY ISD","MALE","TRADITIONAL ISD/CSD",4256
"2018-2019",12,"MCLENNAN COUNTY",161906,"LA VEGA ISD","FEMALE","TRADITIONAL ISD/CSD",1472
"2018-2019",12,"MCLENNAN COUNTY",161906,"LA VEGA ISD","MALE","TRADITIONAL ISD/CSD",1668
"2018-2019",12,"MCLENNAN COUNTY",161907,"LORENA ISD","FEMALE","TRADITIONAL ISD/CSD",836
"2018-2019",12,"MCLENNAN COUNTY",161907,"LORENA ISD","MALE","TRADITIONAL ISD/CSD",892
"2018-2019",12,"MCLENNAN COUNTY",161908,"MART ISD","FEMALE","TRADITIONAL ISD/CSD",252
"2018-2019",12,"MCLENNAN COUNTY",161908,"MART ISD","MALE","TRADITIONAL ISD/CSD",264
"2018-2019",12,"MCLENNAN COUNTY",161909,"MCGREGOR ISD","FEMALE","TRADITIONAL ISD/CSD",675
"2018-2019",12,"MCLENNAN COUNTY",161909,"MCGREGOR ISD","MALE","TRADITIONAL ISD/CSD",751
"2018-2019",12,"MCLENNAN COUNTY",161910,"MOODY ISD","FEMALE","TRADITIONAL ISD/CSD",342
"2018-2019",12,"MCLENNAN COUNTY",161910,"MOODY ISD","MALE","TRADITIONAL ISD/CSD",354
"2018-2019",12,"MCLENNAN COUNTY",161912,"RIESEL ISD","FEMALE","TRADITIONAL ISD/CSD",370
"2018-2019",12,"MCLENNAN COUNTY",161912,"RIESEL ISD","MALE","TRADITIONAL ISD/CSD",311
"2018-2019",12,"MCLENNAN COUNTY",161914,"WACO ISD","FEMALE","TRADITIONAL ISD/CSD",7184
"2018-2019",12,"MCLENNAN COUNTY",161914,"WACO ISD","MALE","TRADITIONAL ISD/CSD",7572
"2018-2019",12,"MCLENNAN COUNTY",161916,"WEST ISD","FEMALE","TRADITIONAL ISD/CSD",639
"2018-2019",12,"MCLENNAN COUNTY",161916,"WEST ISD","MALE","TRADITIONAL ISD/CSD",720
"2018-2019",12,"MCLENNAN COUNTY",161918,"AXTELL ISD","FEMALE","TRADITIONAL ISD/CSD",405
"2018-2019",12,"MCLENNAN COUNTY",161918,"AXTELL ISD","MALE","TRADITIONAL ISD/CSD",420
"2018-2019",12,"MCLENNAN COUNTY",161919,"BRUCEVILLE-EDDY ISD","FEMALE","TRADITIONAL ISD/CSD",288
"2018-2019",12,"MCLENNAN COUNTY",161919,"BRUCEVILLE-EDDY ISD","MALE","TRADITIONAL ISD/CSD",357
"2018-2019",12,"MCLENNAN COUNTY",161920,"CHINA SPRING ISD","FEMALE","TRADITIONAL ISD/CSD",1324
"2018-2019",12,"MCLENNAN COUNTY",161920,"CHINA SPRING ISD","MALE","TRADITIONAL ISD/CSD",1485
"2018-2019",12,"MCLENNAN COUNTY",161921,"CONNALLY ISD","FEMALE","TRADITIONAL ISD/CSD",1150
"2018-2019",12,"MCLENNAN COUNTY",161921,"CONNALLY ISD","MALE","TRADITIONAL ISD/CSD",1214
"2018-2019",12,"MCLENNAN COUNTY",161922,"ROBINSON ISD","FEMALE","TRADITIONAL ISD/CSD",1160
"2018-2019",12,"MCLENNAN COUNTY",161922,"ROBINSON ISD","MALE","TRADITIONAL ISD/CSD",1251
"2018-2019",12,"MCLENNAN COUNTY",161923,"BOSQUEVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",347
"2018-2019",12,"MCLENNAN COUNTY",161923,"BOSQUEVILLE ISD","MALE","TRADITIONAL ISD/CSD",352
"2018-2019",12,"MCLENNAN COUNTY",161924,"HALLSBURG ISD","FEMALE","TRADITIONAL ISD/CSD",85
"2018-2019",12,"MCLENNAN COUNTY",161924,"HALLSBURG ISD","MALE","TRADITIONAL ISD/CSD",86
"2018-2019",12,"MCLENNAN COUNTY",161925,"GHOLSON ISD","FEMALE","TRADITIONAL ISD/CSD",134
"2018-2019",12,"MCLENNAN COUNTY",161925,"GHOLSON ISD","MALE","TRADITIONAL ISD/CSD",116
"2018-2019",02,"MCMULLEN COUNTY",162904,"MCMULLEN COUNTY ISD","FEMALE","TRADITIONAL ISD/CSD",145
"2018-2019",02,"MCMULLEN COUNTY",162904,"MCMULLEN COUNTY ISD","MALE","TRADITIONAL ISD/CSD",144
"2018-2019",20,"MEDINA COUNTY",163901,"DEVINE ISD","FEMALE","TRADITIONAL ISD/CSD",970
"2018-2019",20,"MEDINA COUNTY",163901,"DEVINE ISD","MALE","TRADITIONAL ISD/CSD",1015
"2018-2019",20,"MEDINA COUNTY",163902,"D'HANIS ISD","FEMALE","TRADITIONAL ISD/CSD",186
"2018-2019",20,"MEDINA COUNTY",163902,"D'HANIS ISD","MALE","TRADITIONAL ISD/CSD",182
"2018-2019",20,"MEDINA COUNTY",163903,"NATALIA ISD","FEMALE","TRADITIONAL ISD/CSD",546
"2018-2019",20,"MEDINA COUNTY",163903,"NATALIA ISD","MALE","TRADITIONAL ISD/CSD",534
"2018-2019",20,"MEDINA COUNTY",163904,"HONDO ISD","FEMALE","TRADITIONAL ISD/CSD",924
"2018-2019",20,"MEDINA COUNTY",163904,"HONDO ISD","MALE","TRADITIONAL ISD/CSD",1004
"2018-2019",20,"MEDINA COUNTY",163908,"MEDINA VALLEY ISD","FEMALE","TRADITIONAL ISD/CSD",2613
"2018-2019",20,"MEDINA COUNTY",163908,"MEDINA VALLEY ISD","MALE","TRADITIONAL ISD/CSD",2842
"2018-2019",15,"MENARD COUNTY",164901,"MENARD ISD","FEMALE","TRADITIONAL ISD/CSD",150
"2018-2019",15,"MENARD COUNTY",164901,"MENARD ISD","MALE","TRADITIONAL ISD/CSD",155
"2018-2019",18,"MIDLAND COUNTY",165802,"MIDLAND ACADEMY CHARTER SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",239
"2018-2019",18,"MIDLAND COUNTY",165802,"MIDLAND ACADEMY CHARTER SCHOOL","MALE","OPEN ENROLLMENT CHARTER",184
"2018-2019",18,"MIDLAND COUNTY",165901,"MIDLAND ISD","FEMALE","TRADITIONAL ISD/CSD",12658
"2018-2019",18,"MIDLAND COUNTY",165901,"MIDLAND ISD","MALE","TRADITIONAL ISD/CSD",13525
